Population,GDP,Electric power consumption,Fossil fuel energy consumption,Renewable energy consumption,Fertilizer consumption,Temperature annual mean,Temperature std across months,Number of frost days,Number of hot days,CO2 emissions lag1
-0.27161535917458224,-0.23639893293392022,0.9000000000000004,0.6696810104840623,-0.08571428571428541,-0.4952686407457427,0.06864655914292739,-0.6884371804610385,-0.4999352960207055,-0.5785714285714286,0.3658047947802361
-0.22253461379584305,-0.07313209238967255,0.6961129162727104,-0.450496068165009,-0.1285714285714299,-0.8691929584501756,0.5381478658142581,0.1160046525048104,-0.5535101908767377,-0.8357142857142857,0.5938906741574916
-0.17506289191224678,0.09393164913297536,0.726524153750276,-0.2634214937898207,-0.08571428571428541,-0.31139387770648286,-0.37527765693328374,-0.5341671187662329,-0.12258168877385955,-0.3857142857142858,0.5169480500878771
-0.12150667637163526,0.18795550136774564,0.6503249056646627,0.5857504671654681,-0.08571428571428541,-0.42989826154824007,-0.5101208625228789,-0.4927437280367255,-0.09230022646392655,-0.8035714285714286,0.7186553922320309
-0.06431058310830817,-0.011290679429196038,0.08561512335922572,0.6114052216245867,0.17142857142857082,-0.47404524123499514,-0.4055585802815286,-0.28960622875980313,0.20643804593982473,-0.9,0.5242327323709164
-0.00815121022103149,0.25984277136106737,0.04248385520334175,0.8122839139960973,-0.1714285714285726,-0.29297849931765585,0.8999999999999998,0.6358251012301022,-0.6664833387253317,-0.8678571428571429,0.19435946865463283
0.041655448617905044,0.45642854166870306,0.23915002933426344,0.7925917251005217,-0.1285714285714299,0.09366802912554872,-0.06404072310148501,-0.38074511569768577,-0.2501132319637662,-0.8357142857142857,0.3896809602367224
0.09756692310450887,0.4955705376932462,-0.019535145968411882,0.3839360122994364,0.0,0.2581103823692237,0.2076056183915077,-0.6234089963684979,-0.509835004852798,-0.8357142857142857,0.5279210767107534
0.15249562014613183,0.5159357894233985,0.19933710623137202,-0.11644311835964416,0.17142857142857082,0.08480554878724034,-0.4023246952637548,-0.07150646657530313,-0.03290197347136825,-0.9,0.4409831203649235
0.20525419755365704,0.4703061899897665,0.1753216121094603,0.02369384720755008,0.17142857142857082,0.2115950690886228,-0.47675304893039555,-0.09852437635796463,-0.07483015205434995,-0.8678571428571429,0.5221802819844381
0.24566387825932168,0.19188759070915462,-0.16804516024129512,-0.24346867182040555,0.21428571428571352,0.2610852569922857,-0.12651350185393195,-0.4489842623687559,-0.30252345519249424,-0.8035714285714286,0.573793848378175
0.30637657246383476,0.16003402752354678,-0.210498108628288,-0.11207264803436345,0.12857142857142811,0.14704893659888318,0.35950021771118246,0.06938088383719121,-0.5191523778712401,-0.9,0.5137318704428591
0.371268274848946,0.29550221573407676,-0.3602491211457366,-0.11061582459260322,0.4285714285714288,0.20418233332629843,0.04493140234592019,-0.21265079443466472,-0.3753154318990628,-0.8357142857142857,0.5108907937995095
0.4500974260140076,0.3804705874612542,-0.31132344312351456,-0.15538571481578956,0.21428571428571352,0.4283024508614055,-0.5412837545123349,-0.011799236238474897,0.7940148819152384,-0.5464285714285715,0.6908057637120697
0.5316655631250171,0.4010202123763813,-0.5052153813273641,-0.12602472914758778,0.25714285714285623,0.3143686058967443,-0.19320013078105402,-0.7052838179370902,-0.26525396311873095,-0.8678571428571429,0.8999999999999995
0.592951755859839,0.3026727892236072,-0.7388081607050934,-0.13067542285198996,0.8999999999999986,0.824813906001296,-0.13244229105318428,-0.32199203850976676,0.21459074733096095,-0.7392857142857143,0.86453406174539
0.624514497017449,0.7122959828030537,-0.611501666513699,-0.1373619568760276,0.8571428571428577,0.7479459157701083,0.371259799593996,0.5312412204372245,-0.45626010999676403,0.9,0.25152476168489546
0.7285257325546333,0.8999999999999999,-0.6627678192986881,-0.13135403741095075,0.671428571428569,0.5455666899502587,-0.13366724749931047,-0.6440993196357041,-0.47081850533807845,-0.675,0.38588443255139104
0.8999999999999995,0.8809300256877743,-0.9000000000000004,-0.13313047144178114,0.8095238095238084,0.8999999999999999,0.7829921602660052,0.8999999999999999,-0.9000000000000004,-0.7071428571428572,0.5284518828451867
