country,feature_set,kernel,C,epsilon,gamma,degree,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
Indonesia,baseline,rbf,1.0,0.001,0.1,,True,,5,5,0,0.0591099275933505,0.0591099275933505,-0.7731656545574217,0.04976152970187018,0.04976152970187018,-0.6340973632119099,1.2931357101777459,-0.2931357101777457,-0.28981772086528046
Indonesia,baseline,poly,100.0,0.001,auto,2.0,True,,5,5,0,0.06194893657371735,0.06194893657371735,-0.9373171528870641,0.049770692078610276,0.049770692078610276,-0.683133245050392,0.8755190254143788,0.12448097458562116,-0.15964261103827218
Indonesia,baseline,poly,100.0,0.01,auto,2.0,True,,5,5,0,0.06005810712125694,0.06005810712125694,-0.8661616379786397,0.04989166885282836,0.04989166885282836,-0.622486698548728,0.8092425972455182,0.19075740275448183,-0.17002976613800125
Indonesia,baseline,rbf,1.0,0.001,auto,,True,,5,5,0,0.06050890062562597,0.06050890062562597,-0.7720407130123156,0.05128422550289509,0.05128422550289509,-0.6565962850174702,1.4181890702989604,-0.41818907029896035,-0.3708553088686882
Indonesia,baseline,rbf,1.0,0.01,auto,,True,,5,5,0,0.06087909295267681,0.06087909295267681,-0.8338813425654384,0.0514218972150068,0.0514218972150068,-0.7321210013997775,1.3196772344745376,-0.31967723447453744,-0.30621752470428226
Indonesia,baseline,rbf,1.0,0.01,0.1,,True,,5,5,0,0.06140713577795674,0.06140713577795674,-0.8020964179966523,0.05205942425679411,0.05205942425679411,-0.690346292980877,1.2762665716825363,-0.2762665716825364,-0.577349522200368
Indonesia,baseline,rbf,500.0,0.01,auto,,True,,5,5,0,0.061440229135240276,0.061440229135240276,-0.8154655107284405,0.0526031503810596,0.0526031503810596,-0.6514834335094927,0.9665642474327832,0.03343575256721678,-0.3529767185685274
Indonesia,baseline,rbf,100.0,0.01,auto,,True,,5,5,0,0.06185879489219479,0.06185879489219479,-0.8057333479063443,0.05313881479587394,0.05313881479587394,-0.6332047234409333,1.1464228214913512,-0.1464228214913513,-0.39278215597063665
Indonesia,baseline,poly,10.0,0.001,scale,2.0,True,,5,5,0,0.06372863730062531,0.06372863730062531,-0.9312028235668437,0.05334648284377772,0.05334648284377772,-0.7262804552386075,0.7304088325533967,0.2695911674466033,-0.2764149945364786
Indonesia,baseline,poly,500.0,0.001,0.1,2.0,True,,5,5,0,0.06422565096054036,0.06422565096054036,-0.92360161338859,0.054010857014385315,0.054010857014385315,-0.7224851562908206,0.7068998087032646,0.29310019129673537,-0.30520766479293193
Indonesia,baseline,poly,500.0,0.01,0.1,2.0,True,,5,5,0,0.06436643089238199,0.06436643089238199,-0.8983170407266854,0.054035813691216114,0.054035813691216114,-0.7193135167788562,0.6868492208301736,0.31315077916982637,-0.375842036955299
Indonesia,baseline,poly,100.0,0.01,0.1,2.0,True,,5,5,0,0.06372115719984629,0.06372115719984629,-1.060704698997091,0.05440463206756907,0.05440463206756907,-0.8496618743270485,0.746433757168113,0.25356624283188706,-0.20814035539198547
Indonesia,baseline,poly,10.0,0.01,scale,2.0,True,,5,5,0,0.06443779055298662,0.06443779055298662,-0.9151290628038271,0.05444648388295629,0.05444648388295629,-0.732385896615101,0.6941203194730998,0.3058796805269002,-0.3618593518324638
Indonesia,baseline,rbf,100.0,0.01,0.1,,True,,5,5,0,0.061736138087250605,0.061736138087250605,-0.761937319160474,0.054517022715176514,0.054517022715176514,-0.6296787437354214,1.3701243208902834,-0.37012432089028324,-0.46004142382253466
Indonesia,baseline,poly,1.0,0.01,1,2.0,True,,5,5,0,0.06381527389449541,0.06381527389449541,-1.0641879341043263,0.054554777988907156,0.054554777988907156,-0.8549101328404497,0.7474431872967532,0.2525568127032468,-0.21024607877011645
Indonesia,baseline,poly,500.0,0.001,auto,2.0,True,,5,5,0,0.06404904565743808,0.06404904565743808,-0.8537426475528734,0.05467183204553479,0.05467183204553479,-0.7080524784556419,0.5981663236928257,0.40183367630717415,-0.3735668090020624
Indonesia,baseline,rbf,500.0,0.01,0.1,,True,,5,5,0,0.06475081048148505,0.06475081048148505,-0.8244662320255083,0.054738858779137645,0.054738858779137645,-0.6741912688533864,0.9053799525458913,0.09462004745410857,-0.5886999089965663
Indonesia,baseline,poly,10.0,0.001,1,2.0,True,,5,5,0,0.06421226006056008,0.06421226006056008,-0.8527326638618584,0.05475331043904724,0.05475331043904724,-0.7056289976497981,0.5989900332572163,0.40100996674278366,-0.3816939687937292
Indonesia,baseline,poly,1.0,0.001,1,2.0,True,,5,5,0,0.06546682471291748,0.06546682471291748,-1.0880526683287193,0.05562938934959969,0.05562938934959969,-0.8692957111354922,0.8479178760093677,0.1520821239906323,-0.20315055669932341
Indonesia,baseline,poly,100.0,0.001,0.1,2.0,True,,5,5,0,0.06552156766723186,0.06552156766723186,-1.088519891683245,0.05563608812240363,0.05563608812240363,-0.86956002913507,0.848177405530689,0.15182259446931107,-0.2048626957064399
Indonesia,baseline,poly,10.0,0.01,1,2.0,True,,5,5,0,0.06840258354079451,0.06840258354079451,-0.9602262886415482,0.055643295870641096,0.055643295870641096,-0.7987014875024896,0.6313267279930559,0.36867327200694405,-0.6077403620936328
Indonesia,baseline,poly,500.0,0.01,auto,2.0,True,,5,5,0,0.06868081715205995,0.06868081715205995,-0.9653369184357785,0.05573201086575748,0.05573201086575748,-0.8014101281930639,0.6256635210087887,0.3743364789912112,-0.6214937455178744
Indonesia,baseline,rbf,100.0,0.001,0.1,,True,,5,5,0,0.06533882678325643,0.06533882678325643,-0.8910093471952522,0.05842703776286336,0.05842703776286336,-0.7126833463137243,1.583529260434657,-0.5835292604346569,-0.4111051088554828
Indonesia,baseline,poly,100.0,0.01,1,3.0,True,,5,5,0,0.0708341164805956,0.0708341164805956,-1.3624003891150473,0.058736557617414066,0.058736557617414066,-1.0640762636859953,0.7914377454845074,0.20856225451549265,-0.4296477231390634
Indonesia,baseline,poly,500.0,0.01,1,3.0,True,,5,5,0,0.0708341164805956,0.0708341164805956,-1.3624003891150473,0.058736557617414066,0.058736557617414066,-1.0640762636859953,0.7914377454845074,0.20856225451549265,-0.4296477231390634
Indonesia,baseline,poly,100.0,0.01,scale,3.0,True,,5,5,0,0.07089408680868643,0.07089408680868643,-1.3652713100561167,0.05878620853547765,0.05878620853547765,-1.0667628762164862,0.7891036913882352,0.21089630861176464,-0.4312987155954433
Indonesia,baseline,poly,500.0,0.01,scale,3.0,True,,5,5,0,0.07089408680868643,0.07089408680868643,-1.3652713100561167,0.05878620853547765,0.05878620853547765,-1.0667628762164862,0.7891036913882352,0.21089630861176464,-0.4312987155954433
Indonesia,baseline,poly,1.0,0.01,scale,2.0,True,,5,5,0,0.06921602140645924,0.06921602140645924,-1.1384658251986368,0.059575352782997484,0.059575352782997484,-0.9329600522765101,0.7379193560076095,0.2620806439923905,-0.36954296991143176
Indonesia,baseline,poly,1.0,0.001,scale,2.0,True,,5,5,0,0.06966293203934563,0.06966293203934563,-1.2042908669374601,0.05991698458331364,0.05991698458331364,-0.9529250769622181,0.8011429781872568,0.19885702181274328,-0.31153376891582607
Indonesia,baseline,rbf,1.0,0.001,scale,,True,,5,5,0,0.07065558160884193,0.07065558160884193,-1.1213580408417605,0.05992494228576345,0.05992494228576345,-0.9163058693157128,1.5883721148936096,-0.5883721148936096,-0.3827887685330337
Indonesia,baseline,poly,10.0,0.01,1,3.0,True,,5,5,0,0.07458259739447196,0.07458259739447196,-1.2783832535663466,0.05995904237875375,0.05995904237875375,-0.9923562235585127,0.5297966631334643,0.4702033368665356,-0.6151489830432626
Indonesia,baseline,rbf,1.0,0.01,scale,,True,,5,5,0,0.07135614698716548,0.07135614698716548,-1.173385097775058,0.06052678046410569,0.06052678046410569,-0.9735758381731172,1.492784789559995,-0.49278478955999494,-0.4146055697973493
Indonesia,baseline,rbf,10.0,0.01,scale,,True,,5,5,0,0.06838121611561725,0.06838121611561725,-1.0704366230291533,0.06159053698928372,0.06159053698928372,-0.9244066769691189,1.38535165763557,-0.38535165763557,-0.404778288754487
Indonesia,baseline,rbf,100.0,0.01,scale,,True,,5,5,0,0.06838121611561725,0.06838121611561725,-1.0704366230291533,0.06159053698928372,0.06159053698928372,-0.9244066769691189,1.38535165763557,-0.38535165763557,-0.404778288754487
Indonesia,baseline,rbf,500.0,0.01,scale,,True,,5,5,0,0.06838121611561725,0.06838121611561725,-1.0704366230291533,0.06159053698928372,0.06159053698928372,-0.9244066769691189,1.38535165763557,-0.38535165763557,-0.404778288754487
Indonesia,baseline,rbf,100.0,0.001,auto,,True,,5,5,0,0.07152404169688492,0.07152404169688492,-1.1460150032877796,0.0625094808003281,0.0625094808003281,-0.9087758721608641,1.4285360207648332,-0.4285360207648333,-0.5205174454402934
Indonesia,baseline,poly,500.0,0.01,auto,3.0,True,,5,5,0,0.07444945216896674,0.07444945216896674,-1.4994520523426573,0.06302633889705359,0.06302633889705359,-1.2620074801616539,0.5095930062291973,0.49040699377080266,-0.5283992639788604
Indonesia,baseline,poly,10.0,0.01,scale,3.0,True,,5,5,0,0.07505442731467983,0.07505442731467983,-1.3396802569211368,0.06317955966161676,0.06317955966161676,-1.1075499048491524,0.5118503871878057,0.48814961281219427,-0.603973854584147
Indonesia,baseline,rbf,100.0,0.001,scale,,True,,5,5,0,0.07528598432140496,0.07528598432140496,-1.2904733411001783,0.0648823012238559,0.0648823012238559,-1.0404679313099636,1.2698823612071457,-0.2698823612071458,-0.5376718953893533
Indonesia,baseline,rbf,500.0,0.001,scale,,True,,5,5,0,0.07528598432140496,0.07528598432140496,-1.2904733411001783,0.0648823012238559,0.0648823012238559,-1.0404679313099636,1.2698823612071457,-0.2698823612071458,-0.5376718953893533
Indonesia,baseline,poly,1.0,0.01,1,3.0,True,,5,5,0,0.07579290111112233,0.07579290111112233,-1.5620253388377165,0.06498596083721053,0.06498596083721053,-1.2941077925072142,0.6647015803962522,0.33529841960374795,-0.568389654916359
Indonesia,baseline,poly,100.0,0.01,scale,2.0,True,,5,5,0,0.07989484545361544,0.07989484545361544,-1.0062700773826196,0.0650440040054982,0.0650440040054982,-0.8093476321734927,0.714221320036762,0.28577867996323797,-1.5057850465996705
Indonesia,baseline,rbf,500.0,0.001,auto,,True,,5,5,0,0.08283407937369996,0.08283407937369996,-1.5898328302924267,0.0651968038756082,0.0651968038756082,-1.1493977833214932,0.8077859498457947,0.19221405015420542,-0.7606053230218321
Indonesia,baseline,poly,100.0,0.001,1,3.0,True,,5,5,0,0.07961335175553476,0.07961335175553476,-1.6328916382630947,0.06531929751346797,0.06531929751346797,-1.3078440153309032,1.1159687285931519,-0.11596872859315184,-0.7403795286405739
Indonesia,baseline,poly,500.0,0.001,1,3.0,True,,5,5,0,0.07961335175553476,0.07961335175553476,-1.6328916382630947,0.06531929751346797,0.06531929751346797,-1.3078440153309032,1.1159687285931519,-0.11596872859315184,-0.7403795286405739
Indonesia,baseline,poly,500.0,0.001,scale,3.0,True,,5,5,0,0.07962571853032137,0.07962571853032137,-1.6324293717912575,0.06533528066594821,0.06533528066594821,-1.3077608772040994,1.112742886924191,-0.11274288692419114,-0.7438817027442367
Indonesia,baseline,rbf,10.0,0.001,scale,,True,,5,5,0,0.07561332240886366,0.07561332240886366,-1.2671826148861285,0.06577541388733275,0.06577541388733275,-1.021771793599486,1.419666696097552,-0.419666696097552,-0.578435822505494
Indonesia,baseline,poly,100.0,0.001,scale,3.0,True,,5,5,0,0.08037277135186312,0.08037277135186312,-1.6238479020830918,0.06667779762271306,0.06667779762271306,-1.291890814344947,1.12019963002417,-0.12019963002416997,-0.7663252496283967
Indonesia,baseline,poly,1.0,0.001,1,3.0,True,,5,5,0,0.07887956427162779,0.07887956427162779,-1.6245274635329376,0.06705602944022487,0.06705602944022487,-1.3476059901237496,0.5341044537520996,0.4658955462479004,-0.711491834140126
Indonesia,baseline,poly,10.0,0.001,scale,3.0,True,,5,5,0,0.07791562736033265,0.07791562736033265,-1.4748319009173598,0.06707861221680125,0.06707861221680125,-1.181227145804608,0.6210098193318648,0.37899018066813517,-0.6910652933395911
Indonesia,baseline,poly,500.0,0.001,auto,3.0,True,,5,5,0,0.07977816418283125,0.07977816418283125,-1.621733563738965,0.06828591809214404,0.06828591809214404,-1.3306173556066623,0.6553983969586703,0.3446016030413297,-0.7368487473962387
Indonesia,baseline,poly,100.0,0.001,scale,2.0,True,,5,5,0,0.08496829105487869,0.08496829105487869,-1.0676932276006714,0.06852997373519738,0.06852997373519738,-0.9295376934270934,0.6443856202544256,0.3556143797455746,-1.7482845451764462
Indonesia,baseline,rbf,1.0,0.01,1,,True,,5,5,0,0.07874625453976614,0.07874625453976614,-1.287272824642329,0.06860480176620637,0.06860480176620637,-1.1057066005286078,1.5321252547682414,-0.5321252547682415,-0.7595334573334431
Indonesia,baseline,rbf,500.0,0.001,0.1,,True,,5,5,0,0.0825657760489603,0.0825657760489603,-1.5001690250291682,0.06862145191750271,0.06862145191750271,-1.1746464583815013,0.8626725395039495,0.13732746049605046,-0.8376492358620264
Indonesia,baseline,poly,500.0,0.01,0.1,3.0,True,,5,5,0,0.07995049575397031,0.07995049575397031,-1.5534008013508127,0.06885444998145782,0.06885444998145782,-1.303733571170142,1.5859602502986998,-0.5859602502986998,-0.7506866395486469
Indonesia,baseline,poly,500.0,0.001,0.1,3.0,True,,5,5,0,0.08134381068840768,0.08134381068840768,-1.4737441542368805,0.06885602304784219,0.06885602304784219,-1.246320044662292,1.6221399693366252,-0.6221399693366251,-0.8471863183059096
Indonesia,baseline,rbf,1.0,0.001,1,,True,,5,5,0,0.07986238319774665,0.07986238319774665,-1.2915310507721325,0.06910853793517525,0.06910853793517525,-1.0912383775324466,1.6402239751512648,-0.6402239751512648,-0.7850569401980706
Indonesia,baseline,rbf,10.0,0.01,1,,True,,5,5,0,0.07721052663897456,0.07721052663897456,-1.1996097214438224,0.06943809997576775,0.06943809997576775,-1.0510341736588247,1.4906354004865379,-0.49063540048653775,-0.7850156257181322
Indonesia,baseline,rbf,100.0,0.01,1,,True,,5,5,0,0.07721052663897456,0.07721052663897456,-1.1996097214438224,0.06943809997576775,0.06943809997576775,-1.0510341736588247,1.4906354004865379,-0.49063540048653775,-0.7850156257181322
Indonesia,baseline,rbf,500.0,0.01,1,,True,,5,5,0,0.07721052663897456,0.07721052663897456,-1.1996097214438224,0.06943809997576775,0.06943809997576775,-1.0510341736588247,1.4906354004865379,-0.49063540048653775,-0.7850156257181322
Indonesia,baseline,poly,100.0,0.01,1,2.0,True,,5,5,0,0.08357197029183239,0.08357197029183239,-0.9577289885030223,0.06992625241740609,0.06992625241740609,-0.7375758413160535,1.1896542624273025,-0.18965426242730263,-2.005767858261252
Indonesia,baseline,poly,10.0,0.001,1,3.0,True,,5,5,0,0.08372126095763434,0.08372126095763434,-1.5013542898067942,0.07046804299266869,0.07046804299266869,-1.1956749304545613,0.5938412003663484,0.40615879963365165,-0.9363979716129796
Indonesia,baseline,rbf,10.0,0.001,1,,True,,5,5,0,0.08166114120246803,0.08166114120246803,-1.3576256885689757,0.07158645403546865,0.07158645403546865,-1.1229393026695675,1.5219086676927838,-0.5219086676927838,-0.9083954124250295
Indonesia,baseline,rbf,100.0,0.001,1,,True,,5,5,0,0.08166114120246803,0.08166114120246803,-1.3576256885689757,0.07158645403546865,0.07158645403546865,-1.1229393026695675,1.5219086676927838,-0.5219086676927838,-0.9083954124250295
Indonesia,baseline,rbf,500.0,0.001,1,,True,,5,5,0,0.08166114120246803,0.08166114120246803,-1.3576256885689757,0.07158645403546865,0.07158645403546865,-1.1229393026695675,1.5219086676927838,-0.5219086676927838,-0.9083954124250295
Indonesia,baseline,poly,10.0,0.001,auto,2.0,True,,5,5,0,0.08310175988738913,0.08310175988738913,-1.1940470336400206,0.07202500589984441,0.07202500589984441,-0.9306587232567389,1.9130626836745797,-0.9130626836745798,-1.226132926062256
Indonesia,baseline,poly,10.0,0.01,auto,2.0,True,,5,5,0,0.08332895350424704,0.08332895350424704,-1.2208909283761824,0.07217049256570289,0.07217049256570289,-0.957299185645175,2.0557727167840207,-1.0557727167840205,-1.1720021764415647
Indonesia,baseline,poly,1.0,0.01,scale,3.0,True,,5,5,0,0.08682779066928221,0.08682779066928221,-1.4940447888648338,0.07400844248247426,0.07400844248247426,-1.2662445101876632,2.0480474723466076,-1.0480474723466076,-1.1660013969385399
Indonesia,baseline,poly,100.0,0.01,auto,3.0,True,,5,5,0,0.08754509515859832,0.08754509515859832,-1.4884964348081131,0.07477260750811432,0.07477260750811432,-1.2654581613016733,2.0889896078432955,-1.0889896078432955,-1.221082002043056
Indonesia,baseline,poly,500.0,0.01,scale,2.0,True,,5,5,0,0.08826473920968139,0.08826473920968139,-0.9030952429938421,0.07487105171979523,0.07487105171979523,-0.693949645010898,1.3043934609512833,-0.30439346095128333,-2.7258717532162677
Indonesia,baseline,poly,1.0,0.001,scale,3.0,True,,5,5,0,0.08807105681113873,0.08807105681113873,-1.4031067313032066,0.07565425483687979,0.07565425483687979,-1.1921822349875508,2.0620795574990423,-1.0620795574990427,-1.2389394997290613
Indonesia,baseline,poly,100.0,0.001,1,2.0,True,,5,5,0,0.09444223113048675,0.09444223113048675,-1.2460181120362939,0.07653030975109769,0.07653030975109769,-1.0169460033294182,0.9025448900599062,0.0974551099400938,-2.4085344140054574
Indonesia,baseline,poly,500.0,0.01,1,2.0,True,,5,5,0,0.09005015181557197,0.09005015181557197,-0.8818091561101598,0.07700118443412803,0.07700118443412803,-0.668958609951795,1.3217970295523955,-0.3217970295523955,-3.0302317257496876
Indonesia,baseline,poly,100.0,0.001,auto,3.0,True,,5,5,0,0.089895078096381,0.089895078096381,-1.3997821650341753,0.0772750390808488,0.0772750390808488,-1.1962932800886819,2.134299719191367,-1.1342997191913669,-1.3807215717820776
Indonesia,baseline,poly,500.0,0.001,scale,2.0,True,,5,5,0,0.113803612301497,0.113803612301497,-1.7734245510945503,0.0914351169000894,0.0914351169000894,-1.29682131390622,1.5572796600809948,-0.5572796600809947,-3.5953644761458206
Indonesia,baseline,poly,100.0,0.01,0.1,3.0,True,,5,5,0,0.10480044896293124,0.10480044896293124,-1.3017882974767676,0.09229314198744812,0.09229314198744812,-1.1051909319374826,2.7465965651338053,-1.7465965651338053,-3.008689099943825
Indonesia,baseline,poly,0.1,0.01,1,3.0,True,,5,5,0,0.10483499225695611,0.10483499225695611,-1.302902934158228,0.09234537370540281,0.09234537370540281,-1.1059352718705298,2.746998423311984,-1.7469984233119842,-3.0103562091413334
Indonesia,baseline,poly,0.1,0.001,1,3.0,True,,5,5,0,0.10479165453377412,0.10479165453377412,-1.2774819540494604,0.09243439441732519,0.09243439441732519,-1.0818888435042948,2.753918268354987,-1.7539182683549872,-3.0970732426212457
Indonesia,baseline,poly,100.0,0.001,0.1,3.0,True,,5,5,0,0.10479815500044372,0.10479815500044372,-1.277694953235954,0.09246647432170718,0.09246647432170718,-1.08310145262348,2.7540881238321857,-1.754088123832186,-3.097283453456022
Indonesia,baseline,linear,1.0,0.1,,,True,,5,5,0,0.10278944963040773,0.10278944963040773,-1.1402646944925847,0.09251394141653707,0.09251394141653707,-0.9295226857071224,0.9997109060539607,0.00028909394603919835,-4.708729046666198
Indonesia,baseline,linear,10.0,0.1,,,True,,5,5,0,0.10278944963040773,0.10278944963040773,-1.1402646944925847,0.09251394141653707,0.09251394141653707,-0.9295226857071224,0.9997109060539607,0.00028909394603919835,-4.708729046666198
Indonesia,baseline,linear,100.0,0.1,,,True,,5,5,0,0.10278944963040773,0.10278944963040773,-1.1402646944925847,0.09251394141653707,0.09251394141653707,-0.9295226857071224,0.9997109060539607,0.00028909394603919835,-4.708729046666198
Indonesia,baseline,linear,500.0,0.1,,,True,,5,5,0,0.10278944963040773,0.10278944963040773,-1.1402646944925847,0.09251394141653707,0.09251394141653707,-0.9295226857071224,0.9997109060539607,0.00028909394603919835,-4.708729046666198
Indonesia,baseline,poly,0.1,0.01,1,2.0,True,,5,5,0,0.10558823765921974,0.10558823765921974,-1.1125778100765067,0.09439590552079088,0.09439590552079088,-0.8472284596873788,2.9250552315087255,-1.9250552315087255,-3.9762713456328163
Indonesia,baseline,poly,10.0,0.01,0.1,2.0,True,,5,5,0,0.1056098389095717,0.1056098389095717,-1.1126328726098493,0.09440967843292139,0.09440967843292139,-0.8472878869592826,2.92429105156311,-1.92429105156311,-3.97774622974609
Indonesia,baseline,poly,10.0,0.001,0.1,2.0,True,,5,5,0,0.10405898423751485,0.10405898423751485,-1.1241829801134509,0.09454366761806313,0.09454366761806313,-0.883081172087563,2.7783254100110595,-1.7783254100110597,-3.7412628643121657
Indonesia,baseline,poly,0.1,0.001,1,2.0,True,,5,5,0,0.1040659526268806,0.1040659526268806,-1.124910805056203,0.09459438598298796,0.09459438598298796,-0.8839906645784932,2.7845523607250233,-1.7845523607250233,-3.7462018406612456
Indonesia,baseline,poly,500.0,0.001,1,2.0,True,,5,5,0,0.13018243527231915,0.13018243527231915,-1.9351311559907667,0.10948046782086034,0.10948046782086034,-1.4767054259008994,2.5749450490001755,-1.5749450490001755,-5.665701664888238
Indonesia,baseline,rbf,1.0,0.1,0.1,,True,,5,5,0,0.11919534518732304,0.11919534518732304,-1.3219310578672256,0.1110990415265695,0.1110990415265695,-1.1640186567098656,0.7512537416494791,0.24874625835052097,-5.488472375273563
Indonesia,baseline,rbf,10.0,0.1,0.1,,True,,5,5,0,0.11919534518732304,0.11919534518732304,-1.3219310578672256,0.1110990415265695,0.1110990415265695,-1.1640186567098656,0.7512537416494791,0.24874625835052097,-5.488472375273563
Indonesia,baseline,rbf,100.0,0.1,0.1,,True,,5,5,0,0.11919534518732304,0.11919534518732304,-1.3219310578672256,0.1110990415265695,0.1110990415265695,-1.1640186567098656,0.7512537416494791,0.24874625835052097,-5.488472375273563
Indonesia,baseline,rbf,500.0,0.1,0.1,,True,,5,5,0,0.11919534518732304,0.11919534518732304,-1.3219310578672256,0.1110990415265695,0.1110990415265695,-1.1640186567098656,0.7512537416494791,0.24874625835052097,-5.488472375273563
Indonesia,baseline,linear,0.1,0.1,,,True,,5,5,0,0.1181466757077447,0.1181466757077447,-1.3596684609015994,0.11167577042167413,0.11167577042167413,-1.1725894718954977,0.796476846657993,0.20352315334200693,-6.388396111417049
Indonesia,baseline,poly,10.0,0.001,auto,3.0,True,,5,5,0,0.12183294958771354,0.12183294958771354,-1.221292152411794,0.11344013602755801,0.11344013602755801,-0.993163169358208,3.061909271596471,-2.061909271596471,-5.577534557790512
Indonesia,baseline,poly,0.1,0.001,scale,3.0,True,,5,5,0,0.12259302255518989,0.12259302255518989,-1.2136695334756928,0.1139380452561843,0.1139380452561843,-0.9817314161930861,3.0503966463800416,-2.0503966463800416,-5.6978754467808
Indonesia,baseline,poly,10.0,0.01,auto,3.0,True,,5,5,0,0.12335846203855956,0.12335846203855956,-1.200563637072913,0.11516966028383306,0.11516966028383306,-1.0094136752627942,3.088507583394546,-2.088507583394546,-5.654227524313765
Indonesia,baseline,poly,0.1,0.01,scale,3.0,True,,5,5,0,0.12427412811467926,0.12427412811467926,-1.1933128141225808,0.11566118273413876,0.11566118273413876,-0.9932349621425349,3.092256891596177,-2.092256891596177,-5.821413160819186
Indonesia,baseline,rbf,1.0,0.1,auto,,True,,5,5,0,0.1259982268227998,0.1259982268227998,-1.3474623769397285,0.11747748059305659,0.11747748059305659,-1.2234379578597159,0.679212372300072,0.320787627699928,-5.948338319445841
Indonesia,baseline,rbf,10.0,0.1,auto,,True,,5,5,0,0.1259982268227998,0.1259982268227998,-1.3474623769397285,0.11747748059305659,0.11747748059305659,-1.2234379578597159,0.679212372300072,0.320787627699928,-5.948338319445841
Indonesia,baseline,rbf,100.0,0.1,auto,,True,,5,5,0,0.1259982268227998,0.1259982268227998,-1.3474623769397285,0.11747748059305659,0.11747748059305659,-1.2234379578597159,0.679212372300072,0.320787627699928,-5.948338319445841
Indonesia,baseline,rbf,500.0,0.1,auto,,True,,5,5,0,0.1259982268227998,0.1259982268227998,-1.3474623769397285,0.11747748059305659,0.11747748059305659,-1.2234379578597159,0.679212372300072,0.320787627699928,-5.948338319445841
Indonesia,baseline,poly,0.1,0.01,scale,2.0,True,,5,5,0,0.13213227549271522,0.13213227549271522,-1.0659885403420695,0.12130941086295066,0.12130941086295066,-0.7949746462766911,3.5652474659859346,-2.5652474659859346,-8.594679147471103
Indonesia,baseline,poly,0.1,0.001,scale,2.0,True,,5,5,0,0.13209919825457167,0.13209919825457167,-1.0219287621423763,0.12231938128663271,0.12231938128663271,-0.7633558426193374,3.5796609436772533,-2.5796609436772533,-9.01257941826551
Indonesia,baseline,poly,500.0,0.1,auto,3.0,True,,5,5,0,0.13322878871103855,0.13322878871103855,-1.486587445346498,0.12698728188074832,0.12698728188074832,-1.3789526921183055,1.0105359701271905,-0.010535970127190365,-6.664330833568381
Indonesia,baseline,poly,1.0,0.1,1,3.0,True,,5,5,0,0.1332308363643341,0.1332308363643341,-1.4865617344619777,0.12698945062512118,0.12698945062512118,-1.3789256100954024,1.0105587293782439,-0.010558729378243824,-6.664484705658344
Indonesia,baseline,poly,10.0,0.1,1,3.0,True,,5,5,0,0.1332308363643341,0.1332308363643341,-1.4865617344619777,0.12698945062512118,0.12698945062512118,-1.3789256100954024,1.0105587293782439,-0.010558729378243824,-6.664484705658344
Indonesia,baseline,poly,100.0,0.1,1,3.0,True,,5,5,0,0.1332308363643341,0.1332308363643341,-1.4865617344619777,0.12698945062512118,0.12698945062512118,-1.3789256100954024,1.0105587293782439,-0.010558729378243824,-6.664484705658344
Indonesia,baseline,poly,500.0,0.1,1,3.0,True,,5,5,0,0.1332308363643341,0.1332308363643341,-1.4865617344619777,0.12698945062512118,0.12698945062512118,-1.3789256100954024,1.0105587293782439,-0.010558729378243824,-6.664484705658344
Indonesia,baseline,poly,10.0,0.1,scale,3.0,True,,5,5,0,0.13323890087341106,0.13323890087341106,-1.4864597690783543,0.12700239416052003,0.12700239416052003,-1.3787620158334128,1.0125266258878285,-0.01252662588782849,-6.665091425405459
Indonesia,baseline,poly,100.0,0.1,scale,3.0,True,,5,5,0,0.13323890087341106,0.13323890087341106,-1.4864597690783543,0.12700239416052003,0.12700239416052003,-1.3787620158334128,1.0125266258878285,-0.01252662588782849,-6.665091425405459
Indonesia,baseline,poly,500.0,0.1,scale,3.0,True,,5,5,0,0.13323890087341106,0.13323890087341106,-1.4864597690783543,0.12700239416052003,0.12700239416052003,-1.3787620158334128,1.0125266258878285,-0.01252662588782849,-6.665091425405459
Indonesia,baseline,poly,500.0,0.1,0.1,3.0,True,,5,5,0,0.13499183631897743,0.13499183631897743,-1.539309124225817,0.12990950469207396,0.12990950469207396,-1.4642074418126612,1.101802439978996,-0.10180243997899599,-6.727567708746977
Indonesia,baseline,poly,1.0,0.1,scale,3.0,True,,5,5,0,0.13590375939619395,0.13590375939619395,-1.5672806384668612,0.13110459406620034,0.13110459406620034,-1.5006047681421002,1.1309999640172108,-0.13099996401721076,-6.760394062293203
Indonesia,baseline,poly,100.0,0.1,auto,3.0,True,,5,5,0,0.136162692399506,0.136162692399506,-1.5764895744897907,0.13142555452666102,0.13142555452666102,-1.511735830356672,1.1382057754521544,-0.13820577545215434,-6.76861431345598
Indonesia,baseline,poly,100.0,0.1,0.1,2.0,True,,5,5,0,0.14068233499984303,0.14068233499984303,-1.491156591414241,0.13456381786700367,0.13456381786700367,-1.4057179794264492,1.314764185613578,-0.3147641856135781,-7.066034377001046
