country,feature_set,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,min_child_weight,random_state,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
India,augmented,150,10,0.1,0.8,1.0,10.0,1.0,3,42,True,,5,5,0,0.3143765277786482,0.3143765277786482,-4.448858354574618,0.3119635405766534,0.3119635405766534,-4.435675042216436,3.2572888868055414,-2.2572888868055414,-20.274818797519448
India,augmented,150,10,0.1,0.8,1.0,10.0,1.0,1,42,True,,5,5,0,0.3143969949566901,0.3143969949566901,-4.449231025834903,0.3119961697424518,0.3119961697424518,-4.435818746944469,3.2562400200468105,-2.25624002004681,-20.277881356422665
India,augmented,50,10,0.1,0.8,0.8,0.0,1.0,3,42,True,,5,5,0,0.314569896292363,0.314569896292363,-4.486211393255154,0.3121291328037845,0.3121291328037845,-4.4716980419336165,3.2879528944977117,-2.2879528944977117,-20.224607513338658
India,augmented,50,10,0.1,0.8,1.0,0.0,1.0,3,42,True,,5,5,0,0.31458664729210917,0.31458664729210917,-4.486155554092283,0.3121463655310439,0.3121463655310439,-4.471640596940558,3.288066167087365,-2.288066167087365,-20.227721107933064
India,augmented,150,10,0.05,1.0,1.0,10.0,1.0,3,42,True,,5,5,0,0.3146364147617799,0.3146364147617799,-4.414723648180193,0.3122667011621164,0.3122667011621164,-4.4010522884920835,3.244343107165082,-2.2443431071650823,-20.411629713726974
India,augmented,150,10,0.05,1.0,0.8,10.0,1.0,3,42,True,,5,5,0,0.31463643217246606,0.31463643217246606,-4.414723590141977,0.3122667168083357,0.3122667168083357,-4.401052236335687,3.2443431577152815,-2.2443431577152815,-20.411633008522465
India,augmented,150,10,0.05,1.0,1.0,10.0,1.0,1,42,True,,5,5,0,0.31466091466978885,0.31466091466978885,-4.414692042731361,0.31229176919932833,0.31229176919932833,-4.401016787429712,3.2447818054819306,-2.2447818054819306,-20.416384427544102
India,augmented,150,10,0.05,1.0,0.8,10.0,1.0,1,42,True,,5,5,0,0.3146610928474628,0.3146610928474628,-4.414691533545048,0.31229194764073365,0.31229194764073365,-4.401016269088151,3.2447825032624933,-2.2447825032624937,-20.41641796653513
India,augmented,50,10,0.1,1.0,0.8,5.0,1.0,3,42,True,,5,5,0,0.31494427745627485,0.31494427745627485,-4.416656160848225,0.3125805360081362,0.3125805360081362,-4.402956179289315,3.2467427739367793,-2.2467427739367793,-20.462330624774115
India,augmented,50,10,0.1,1.0,1.0,5.0,1.0,3,42,True,,5,5,0,0.31494671953586695,0.31494671953586695,-4.416648020218881,0.31258300922836535,0.31258300922836535,-4.402947934853204,3.246750040603512,-2.2467500406035117,-20.462793970104627
India,augmented,50,10,0.1,1.0,1.0,5.0,1.0,1,42,True,,5,5,0,0.314996173598573,0.314996173598573,-4.417413422874438,0.3126325229930448,0.3126325229930448,-4.403690892164033,3.2476125839169017,-2.2476125839169017,-20.470546635622856
India,augmented,50,10,0.1,1.0,0.8,5.0,1.0,1,42,True,,5,5,0,0.3150007465874262,0.3150007465874262,-4.4175161426358835,0.3126371349024343,0.3126371349024343,-4.403793695068348,3.247818390394594,-2.247818390394594,-20.471150866463887
India,augmented,100,10,0.1,0.8,0.8,5.0,1.0,1,42,True,,5,5,0,0.3151990273882886,0.3151990273882886,-4.466816745158108,0.3127594023759233,0.3127594023759233,-4.4528819529360835,3.276879504493941,-2.276879504493941,-20.384732565207845
India,augmented,100,10,0.1,0.8,1.0,5.0,1.0,1,42,True,,5,5,0,0.31520851927448135,0.31520851927448135,-4.466785104122524,0.31276830470214956,0.31276830470214956,-4.452852277188272,3.2769073004231766,-2.2769073004231766,-20.386516631914997
India,augmented,100,10,0.05,1.0,1.0,5.0,1.0,3,42,True,,5,5,0,0.3151880401360777,0.3151880401360777,-4.419082613050965,0.3128266901525425,0.3128266901525425,-4.40530188795968,3.2494307123714896,-2.2494307123714896,-20.501120204843186
India,augmented,100,10,0.05,1.0,0.8,5.0,1.0,3,42,True,,5,5,0,0.31519360075186686,0.31519360075186686,-4.419047629417226,0.3128316917272972,0.3128316917272972,-4.405270376291856,3.2494457479154235,-2.249445747915424,-20.50221415183513
India,augmented,100,10,0.1,0.8,0.8,5.0,1.0,3,42,True,,5,5,0,0.3153202606422907,0.3153202606422907,-4.467705845273622,0.31288477282996646,0.31288477282996646,-4.453814698428902,3.2782122474470796,-2.2782122474470796,-20.404654176843582
India,augmented,100,10,0.1,0.8,1.0,5.0,1.0,3,42,True,,5,5,0,0.3153328252334827,0.3153328252334827,-4.467661755637685,0.31289799295391313,0.31289799295391313,-4.4537683346866626,3.2782501577583316,-2.2782501577583316,-20.407023107941
India,augmented,100,10,0.05,1.0,0.8,5.0,1.0,1,42,True,,5,5,0,0.3152690904847691,0.3152690904847691,-4.420211415147821,0.3129062416779565,0.3129062416779565,-4.406370749211947,3.250579226515766,-2.2505792265157654,-20.513862485551133
India,augmented,100,10,0.05,1.0,1.0,5.0,1.0,1,42,True,,5,5,0,0.3152691873420468,0.3152691873420468,-4.420216064093969,0.3129063370453881,0.3129063370453881,-4.406375326648607,3.2505798656954936,-2.250579865695493,-20.513869758354712
India,augmented,100,10,0.05,0.8,0.8,0.0,1.0,1,42,True,,5,5,0,0.315532086907675,0.315532086907675,-4.475107336142335,0.3131025188418793,0.3131025188418793,-4.461665215979496,3.283154327364477,-2.283154327364477,-20.42139660665054
India,augmented,50,10,0.01,1.0,1.0,1.0,0.0,1,42,True,,5,5,0,0.3159828180881652,0.3159828180881652,-4.2634798767077235,0.3131517593565153,0.3131517593565153,-4.216252517018193,3.290829517796618,-2.290829517796618,-22.748221476802446
India,augmented,50,10,0.01,1.0,0.8,1.0,0.0,1,42,True,,5,5,0,0.3159828312176284,0.3159828312176284,-4.263479913669111,0.31315177723790877,0.31315177723790877,-4.216252567356969,3.2908295561913414,-2.2908295561913414,-22.74822243327314
India,augmented,100,10,0.05,0.8,1.0,0.0,1.0,3,42,True,,5,5,0,0.3156678841628538,0.3156678841628538,-4.478134989169948,0.31322937820132246,0.31322937820132246,-4.464615455549703,3.2847369833001587,-2.284736983300159,-20.439226775646574
India,augmented,100,10,0.05,0.8,0.8,0.0,1.0,3,42,True,,5,5,0,0.3156687924488762,0.3156687924488762,-4.478131961414476,0.3132338821704256,0.3132338821704256,-4.464600441647958,3.2847433765286844,-2.2847433765286844,-20.43939778676197
India,augmented,100,10,0.05,0.8,1.0,0.0,1.0,1,42,True,,5,5,0,0.31593179666124155,0.31593179666124155,-4.473774910712913,0.31355778489287367,0.31355778489287367,-4.460147594610278,3.2844028642747873,-2.2844028642747873,-20.496762183935168
India,augmented,50,10,0.01,1.0,1.0,1.0,0.0,3,42,True,,5,5,0,0.3165950550345668,0.3165950550345668,-4.258807098611082,0.31381669610764257,0.31381669610764257,-4.212554566400947,3.2848876400721947,-2.2848876400721947,-22.84464243944721
India,augmented,50,10,0.01,1.0,0.8,1.0,0.0,3,42,True,,5,5,0,0.3165951402078573,0.3165951402078573,-4.258807338386538,0.3138168123366999,0.3138168123366999,-4.212554893602997,3.284887889637896,-2.2848878896378966,-22.844648655142514
India,augmented,50,10,0.05,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.3168967122163888,0.3168967122163888,-4.430699954184609,0.31454692229654063,0.31454692229654063,-4.416539166770616,3.2636838264281556,-2.2636838264281556,-20.784493873718482
India,augmented,50,10,0.05,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.31689697653651955,0.31689697653651955,-4.430699073078106,0.31454716071511973,0.31454716071511973,-4.416538372006479,3.2636845967169053,-2.2636845967169053,-20.784544838853463
India,augmented,50,10,0.1,0.8,0.8,1.0,1.0,1,42,True,,5,5,0,0.3170389904341093,0.3170389904341093,-4.523457274255752,0.3145695385339426,0.3145695385339426,-4.507760913285585,3.321646353035881,-2.3216463530358813,-20.585340038521316
India,augmented,50,10,0.01,0.8,0.8,0.0,0.1,3,42,True,,5,5,0,0.31707671691291167,0.31707671691291167,-4.268714651132796,0.31464725330497495,0.31464725330497495,-4.2286010358670385,3.278048423305772,-2.278048423305772,-22.583832138269017
India,augmented,50,10,0.01,0.8,1.0,0.0,0.1,3,42,True,,5,5,0,0.31714413261808055,0.31714413261808055,-4.2696802435755385,0.3147119288149046,0.3147119288149046,-4.229388450939624,3.2783112595583352,-2.2783112595583352,-22.595824055490006
India,augmented,50,10,0.1,0.8,1.0,1.0,1.0,1,42,True,,5,5,0,0.3172344454392294,0.3172344454392294,-4.5228057284358005,0.31479937963213195,0.31479937963213195,-4.506994742029514,3.322264051868813,-2.322264051868813,-20.622324996196127
India,augmented,50,10,0.05,1.0,0.8,0.0,1.0,1,42,True,,5,5,0,0.3171877202815337,0.3171877202815337,-4.437959656079408,0.3148400916534232,0.3148400916534232,-4.423586830267507,3.2687514868587426,-2.2687514868587426,-20.823160362448743
India,augmented,50,10,0.05,1.0,1.0,0.0,1.0,1,42,True,,5,5,0,0.3171877202815337,0.3171877202815337,-4.437959656079408,0.3148400916534232,0.3148400916534232,-4.423586830267507,3.2687514868587426,-2.2687514868587426,-20.823160362448743
India,augmented,50,10,0.1,0.8,1.0,1.0,1.0,3,42,True,,5,5,0,0.31739564118544694,0.31739564118544694,-4.52987456501015,0.3149376963081526,0.3149376963081526,-4.51387997008811,3.3264347277127166,-2.326434727712716,-20.636019824796204
India,augmented,50,10,0.1,0.8,0.8,1.0,1.0,3,42,True,,5,5,0,0.3173998610572665,0.3173998610572665,-4.5298604981417006,0.31494145177330246,0.31494145177330246,-4.51386745131112,3.3264469650913866,-2.3264469650913866,-20.636819292082105
India,augmented,150,10,0.01,1.0,1.0,10.0,0.1,1,42,True,,5,5,0,0.31785643885739845,0.31785643885739845,-4.299269227019876,0.3153041650357412,0.3153041650357412,-4.258419780490856,3.2968722787527467,-2.2968722787527467,-22.681051808382968
India,augmented,150,10,0.01,1.0,0.8,10.0,0.1,1,42,True,,5,5,0,0.3178945778441674,0.3178945778441674,-4.299376593929127,0.315334879309194,0.315334879309194,-4.2585062457299685,3.2970023437978804,-2.2970023437978804,-22.68389471277874
India,augmented,150,10,0.01,1.0,1.0,10.0,0.1,3,42,True,,5,5,0,0.31823612194186096,0.31823612194186096,-4.302311623996264,0.315667302608745,0.315667302608745,-4.261220267154318,3.2992505111537134,-2.299250511153713,-22.738124674496305
India,augmented,150,10,0.01,1.0,0.8,10.0,0.1,3,42,True,,5,5,0,0.31824160180097466,0.31824160180097466,-4.30257284366064,0.3156738352778124,0.3156738352778124,-4.261532175440385,3.299291486048669,-2.299291486048669,-22.738540406759327
India,augmented,100,10,0.05,0.8,0.8,1.0,1.0,1,42,True,,5,5,0,0.3184339881894753,0.3184339881894753,-4.514670496408108,0.3159972245621251,0.3159972245621251,-4.5000411231106945,3.320631478183286,-2.320631478183286,-20.85973422985616
India,augmented,100,10,0.05,0.8,1.0,1.0,1.0,1,42,True,,5,5,0,0.31861614809048755,0.31861614809048755,-4.514065373259527,0.3161991235616373,0.3161991235616373,-4.49937039104055,3.3211938214630434,-2.321193821463044,-20.89474507130422
India,augmented,100,10,0.01,0.8,1.0,5.0,0.0,1,42,True,,5,5,0,0.31896974551437857,0.31896974551437857,-4.336982345288499,0.31625619873430005,0.31625619873430005,-4.29259245807223,3.3424245613106307,-2.3424245613106307,-22.996347780396487
India,augmented,100,10,0.01,0.8,0.8,5.0,0.0,1,42,True,,5,5,0,0.31898260704544495,0.31898260704544495,-4.336926346441052,0.3162692841890024,0.3162692841890024,-4.2925367765032885,3.3424606076930026,-2.3424606076930026,-22.999792055266234
India,augmented,100,10,0.05,0.8,0.8,1.0,1.0,3,42,True,,5,5,0,0.3187282373439146,0.3187282373439146,-4.520737739447752,0.3162759975346493,0.3162759975346493,-4.505870993281463,3.324035127328861,-2.3240351273288615,-20.90031846715349
India,augmented,100,10,0.05,0.8,1.0,1.0,1.0,3,42,True,,5,5,0,0.3187474048180345,0.3187474048180345,-4.520673845010083,0.3162974242868589,0.3162974242868589,-4.5057995675800395,3.324094739967798,-2.3240947399677974,-20.90400584119728
India,augmented,100,10,0.01,1.0,1.0,5.0,0.1,1,42,True,,5,5,0,0.3190222183163941,0.3190222183163941,-4.302787501723152,0.3164718125763105,0.3164718125763105,-4.26171728217558,3.3062770755378197,-2.3062770755378197,-22.924846184478795
India,augmented,100,10,0.01,1.0,0.8,5.0,0.1,1,42,True,,5,5,0,0.3190222233066481,0.3190222233066481,-4.302787741244877,0.31647181853677503,0.31647181853677503,-4.261717568265371,3.3062771130096182,-2.3062771130096182,-22.924846559257535
India,augmented,150,10,0.05,0.8,0.8,5.0,1.0,1,42,True,,5,5,0,0.31915924613454894,0.31915924613454894,-4.5157186417479,0.3167290654781031,0.3167290654781031,-4.500629042874108,3.316977172680166,-2.3169771726801653,-20.988743203810486
India,augmented,150,10,0.05,0.8,1.0,5.0,1.0,1,42,True,,5,5,0,0.3192108149850194,0.3192108149850194,-4.515537882640366,0.3167874441298412,0.3167874441298412,-4.500424800960701,3.317141398130284,-2.317141398130284,-20.998735749163853
India,augmented,100,10,0.01,1.0,0.8,5.0,0.1,3,42,True,,5,5,0,0.31942356795548743,0.31942356795548743,-4.302646683103798,0.3168595512213873,0.3168595512213873,-4.261263425685671,3.3120701974960496,-2.3120701974960496,-23.001125045694458
India,augmented,100,10,0.01,1.0,1.0,5.0,0.1,3,42,True,,5,5,0,0.31942647169666594,0.31942647169666594,-4.302786056589028,0.3168630261721777,0.3168630261721777,-4.261430216034014,3.3120920435548746,-2.3120920435548746,-23.0013431232499
India,augmented,150,10,0.05,0.8,0.8,5.0,1.0,3,42,True,,5,5,0,0.3193460623984799,0.3193460623984799,-4.5170879232097665,0.3169216510656046,0.3169216510656046,-4.502087580741515,3.319485774341911,-2.319485774341911,-21.0201526455177
India,augmented,150,10,0.05,0.8,1.0,5.0,1.0,3,42,True,,5,5,0,0.31934772215114116,0.31934772215114116,-4.5171034793840175,0.31692284502114526,0.31692284502114526,-4.5021065476288396,3.3195012816064478,-2.3195012816064478,-21.020426025846554
India,augmented,150,10,0.01,0.8,1.0,10.0,0.0,1,42,True,,5,5,0,0.31989545411445663,0.31989545411445663,-4.349431945217962,0.3171786543729471,0.3171786543729471,-4.305611386877332,3.3436088427604687,-2.343608842760468,-23.090213372670963
India,augmented,150,10,0.01,0.8,0.8,10.0,0.0,1,42,True,,5,5,0,0.3199297550574778,0.3199297550574778,-4.349543070553025,0.31720584973718396,0.31720584973718396,-4.305701702868805,3.3437258004897954,-2.343725800489795,-23.09237327507261
India,augmented,50,10,0.01,0.8,0.8,1.0,0.0,1,42,True,,5,5,0,0.32096992474338226,0.32096992474338226,-4.331553552113613,0.31816885963107816,0.31816885963107816,-4.285666297929716,3.3450808816951643,-2.3450808816951643,-23.508930800078257
India,augmented,50,10,0.01,0.8,1.0,1.0,0.0,1,42,True,,5,5,0,0.32098989052908844,0.32098989052908844,-4.331748107857745,0.31818811863686314,0.31818811863686314,-4.285820247064822,3.345158132929717,-2.3451581329297175,-23.51296337617568
India,augmented,50,10,0.05,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.32064942406743413,0.32064942406743413,-4.471354731608626,0.318298592120664,0.318298592120664,-4.45553300084215,3.3051734923728033,-2.305173492372804,-21.391202968500718
India,augmented,50,10,0.05,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.3206772937688959,0.3206772937688959,-4.47128210703916,0.31832388535167444,0.31832388535167444,-4.455468956078466,3.3052881311167055,-2.3052881311167055,-21.396682732327577
India,augmented,50,10,0.05,1.0,0.8,1.0,1.0,1,42,True,,5,5,0,0.32085423810035263,0.32085423810035263,-4.475946242962495,0.3185016215595173,0.3185016215595173,-4.4599834170541515,3.308756869711116,-2.308756869711116,-21.42072769663406
India,augmented,50,10,0.05,1.0,1.0,1.0,1.0,1,42,True,,5,5,0,0.32085423810035263,0.32085423810035263,-4.475946242962495,0.3185016215595173,0.3185016215595173,-4.4599834170541515,3.308756869711116,-2.308756869711116,-21.42072769663406
India,augmented,100,10,0.01,0.8,1.0,5.0,0.0,3,42,True,,5,5,0,0.32209310733348673,0.32209310733348673,-4.36086128320767,0.31945697486426106,0.31945697486426106,-4.316391431313075,3.365854808757637,-2.365854808757637,-23.542906641126827
India,augmented,100,10,0.01,0.8,0.8,5.0,0.0,3,42,True,,5,5,0,0.32210654696767843,0.32210654696767843,-4.361079417572385,0.31947165846850145,0.31947165846850145,-4.316661139965644,3.365910535572951,-2.3659105355729513,-23.54531395101815
India,augmented,150,10,0.01,0.8,1.0,10.0,0.0,3,42,True,,5,5,0,0.3221907613875882,0.3221907613875882,-4.372793544618762,0.3195127767326998,0.3195127767326998,-4.328638439484846,3.3616491452074775,-2.361649145207477,-23.462088235889894
India,augmented,150,10,0.01,0.8,0.8,10.0,0.0,3,42,True,,5,5,0,0.32222700412350685,0.32222700412350685,-4.372763128386512,0.31954210370804537,0.31954210370804537,-4.328569616551692,3.361758249262516,-2.3617582492625155,-23.465667872902017
India,augmented,100,10,0.1,0.8,0.8,10.0,1.0,1,42,True,,5,5,0,0.32238640439940497,0.32238640439940497,-4.563897985229245,0.31992920104439726,0.31992920104439726,-4.5469939165368345,3.3667378670557335,-2.3667378670557335,-21.485837626269692
India,augmented,100,10,0.1,0.8,1.0,10.0,1.0,1,42,True,,5,5,0,0.32249906647848353,0.32249906647848353,-4.564797422331557,0.320046924688177,0.320046924688177,-4.547742866498931,3.367160390388242,-2.367160390388242,-21.50513241162998
India,augmented,100,10,0.1,0.8,1.0,10.0,1.0,3,42,True,,5,5,0,0.3225175081523982,0.3225175081523982,-4.564612504594981,0.32005646683301203,0.32005646683301203,-4.5477783336419915,3.3682766083308215,-2.3682766083308215,-21.509021400515316
India,augmented,100,10,0.1,0.8,0.8,10.0,1.0,3,42,True,,5,5,0,0.32251962745430685,0.32251962745430685,-4.564605952303407,0.32005879998232595,0.32005879998232595,-4.547771015068155,3.368283154778021,-2.3682831547780205,-21.50943951059685
India,augmented,50,10,0.1,1.0,0.8,10.0,1.0,3,42,True,,5,5,0,0.32375298383324186,0.32375298383324186,-4.5112211863201,0.3213751335444616,0.3213751335444616,-4.493540519908086,3.3433560636777018,-2.3433560636777013,-21.893004819106824
India,augmented,50,10,0.1,1.0,1.0,10.0,1.0,3,42,True,,5,5,0,0.3237529865429888,0.3237529865429888,-4.5112213163822705,0.32137513652469385,0.32137513652469385,-4.493540662952982,3.343356082413601,-2.343356082413601,-21.893005027667606
India,augmented,50,10,0.1,1.0,0.8,10.0,1.0,1,42,True,,5,5,0,0.32378746898763805,0.32378746898763805,-4.510793602977937,0.3214122147115635,0.3214122147115635,-4.4930767004493335,3.3434231076492438,-2.3434231076492438,-21.90149951781838
India,augmented,50,10,0.1,1.0,1.0,10.0,1.0,1,42,True,,5,5,0,0.3239118603501805,0.3239118603501805,-4.510378946559942,0.3215501707794832,0.3215501707794832,-4.492616826324674,3.3438072902757825,-2.343807290275782,-21.926740891503062
India,augmented,100,10,0.05,1.0,0.8,10.0,1.0,3,42,True,,5,5,0,0.3240148160446129,0.3240148160446129,-4.513382973689793,0.3216368635001349,0.3216368635001349,-4.49558053109844,3.345753277241036,-2.345753277241036,-21.938284294788566
India,augmented,100,10,0.05,1.0,1.0,10.0,1.0,3,42,True,,5,5,0,0.32401481850291286,0.32401481850291286,-4.513382965495094,0.32163686573530903,0.32163686573530903,-4.495580523647527,3.345753284462493,-2.345753284462493,-21.938284794077195
India,augmented,100,10,0.05,1.0,1.0,10.0,1.0,1,42,True,,5,5,0,0.32405827097592227,0.32405827097592227,-4.51364735597226,0.32168158151234855,0.32168158151234855,-4.495809453971238,3.3462500619589557,-2.3462500619589557,-21.946888999225052
India,augmented,100,10,0.05,1.0,0.8,10.0,1.0,1,42,True,,5,5,0,0.32405846874788147,0.32405846874788147,-4.513646868363788,0.32168177969779244,0.32168177969779244,-4.495808946302995,3.3462507682230025,-2.3462507682230025,-21.94692876263897
India,augmented,50,10,0.01,0.8,0.8,1.0,0.0,3,42,True,,5,5,0,0.32477633027256847,0.32477633027256847,-4.370764908320805,0.3221268211307692,0.3221268211307692,-4.32629316423174,3.3706477597696294,-2.370647759769629,-24.070659516836262
India,augmented,50,10,0.01,0.8,1.0,1.0,0.0,3,42,True,,5,5,0,0.3248114535640877,0.3248114535640877,-4.371221683512572,0.3221619848909544,0.3221619848909544,-4.326656607879657,3.370853561503064,-2.3708535615030644,-24.077397266794634
India,augmented,50,10,0.01,1.0,1.0,1.0,0.1,3,42,True,,5,5,0,0.32764572286738136,0.32764572286738136,-4.378782263800979,0.3250398521127867,0.3250398521127867,-4.3351292401804615,3.3674862464067035,-2.3674862464067035,-24.446304552830263
India,augmented,50,10,0.01,1.0,0.8,1.0,0.1,3,42,True,,5,5,0,0.3276461581111215,0.3276461581111215,-4.378783526389385,0.32504044219876993,0.32504044219876993,-4.335130938008795,3.3674875087181393,-2.3674875087181393,-24.446336675793926
India,augmented,50,10,0.1,0.8,0.8,5.0,1.0,1,42,True,,5,5,0,0.32761467529177596,0.32761467529177596,-4.656503981450845,0.3251179949196743,0.3251179949196743,-4.636329580884305,3.4471884944967415,-2.447188494496742,-22.26005697708854
India,augmented,50,10,0.1,0.8,1.0,5.0,1.0,1,42,True,,5,5,0,0.3276236771359772,0.3276236771359772,-4.656473973961615,0.32512583293046227,0.32512583293046227,-4.6363034530132765,3.447214793810054,-2.447214793810054,-22.261890798337124
India,augmented,150,10,0.05,0.8,1.0,10.0,1.0,1,42,True,,5,5,0,0.3277104226513131,0.3277104226513131,-4.6211307213912445,0.32524947345282307,0.32524947345282307,-4.602243368586412,3.4158775585622556,-2.4158775585622556,-22.362476333269882
India,augmented,150,10,0.05,0.8,0.8,10.0,1.0,1,42,True,,5,5,0,0.32773683918303353,0.32773683918303353,-4.62049113846898,0.32528211556400527,0.32528211556400527,-4.601643645636566,3.4159292915219788,-2.4159292915219783,-22.36925770326033
India,augmented,150,10,0.05,0.8,0.8,10.0,1.0,3,42,True,,5,5,0,0.327865541550353,0.327865541550353,-4.622944065048433,0.3254061483594345,0.3254061483594345,-4.6041023920168715,3.4183265611588873,-2.4183265611588873,-22.388386978328082
India,augmented,50,10,0.1,0.8,0.8,5.0,1.0,3,42,True,,5,5,0,0.3279270985864419,0.3279270985864419,-4.661456360247177,0.32542399436260927,0.32542399436260927,-4.640942943413487,3.4493910138655024,-2.4493910138655024,-22.30909178448257
India,augmented,150,10,0.05,0.8,1.0,10.0,1.0,3,42,True,,5,5,0,0.32788453668596546,0.32788453668596546,-4.622843257652607,0.3254242383691238,0.3254242383691238,-4.604002467611048,3.4183753951795643,-2.418375395179565,-22.39238283300627
India,augmented,50,10,0.1,0.8,1.0,5.0,1.0,3,42,True,,5,5,0,0.327955473500288,0.327955473500288,-4.661361772971214,0.32545141622449625,0.32545141622449625,-4.6408515331194575,3.449475172940665,-2.449475172940665,-22.3148840843078
India,augmented,50,10,0.05,0.8,0.8,0.0,1.0,1,42,True,,5,5,0,0.32817358400012503,0.32817358400012503,-4.666038889246862,0.32568274408604375,0.32568274408604375,-4.646683956611316,3.4577293614673685,-2.4577293614673685,-22.338819293189555
India,augmented,50,10,0.01,1.0,0.8,1.0,0.1,1,42,True,,5,5,0,0.3284705672668599,0.3284705672668599,-4.400693019055789,0.32586100816752184,0.32586100816752184,-4.356983759491082,3.3860854460175176,-2.3860854460175176,-24.560599186661506
India,augmented,50,10,0.01,1.0,1.0,1.0,0.1,1,42,True,,5,5,0,0.3284705672668599,0.3284705672668599,-4.400693019055789,0.32586100816752184,0.32586100816752184,-4.356983759491082,3.3860854460175176,-2.3860854460175176,-24.560599186661506
India,augmented,150,10,0.01,0.8,0.8,10.0,0.1,1,42,True,,5,5,0,0.3285771321622451,0.3285771321622451,-4.437142510547653,0.3259379369023012,0.3259379369023012,-4.394210665186395,3.409141119474909,-2.409141119474909,-24.374157918846418
India,augmented,150,10,0.01,0.8,1.0,10.0,0.1,1,42,True,,5,5,0,0.3285791776914141,0.3285791776914141,-4.438610852049822,0.32594110563422907,0.32594110563422907,-4.395448955349522,3.4092317493567945,-2.4092317493567945,-24.3747402541198
India,augmented,50,10,0.05,0.8,1.0,0.0,1.0,1,42,True,,5,5,0,0.3284259818517899,0.3284259818517899,-4.665197525450035,0.3259663999828266,0.3259663999828266,-4.645738394671167,3.4584977355860174,-2.4584977355860174,-22.390439520413977
India,augmented,100,10,0.01,0.8,1.0,5.0,0.1,1,42,True,,5,5,0,0.32865920217647987,0.32865920217647987,-4.434960103352987,0.32602908805038205,0.32602908805038205,-4.391297729814837,3.4161854873719335,-2.4161854873719335,-24.43134045490393
India,augmented,100,10,0.01,0.8,0.8,5.0,0.1,1,42,True,,5,5,0,0.3286959316305348,0.3286959316305348,-4.435029405816994,0.32605961680437795,0.32605961680437795,-4.391348897757966,3.4163083246494836,-2.416308324649484,-24.435077369576913
India,augmented,50,10,0.05,0.8,1.0,0.0,1.0,3,42,True,,5,5,0,0.32890387194574583,0.32890387194574583,-4.678971186981037,0.32640517249728906,0.32640517249728906,-4.658898311882074,3.4656557701435418,-2.4656557701435413,-22.450580106596
India,augmented,50,10,0.05,0.8,0.8,0.0,1.0,3,42,True,,5,5,0,0.32890831257579434,0.32890831257579434,-4.678956384218917,0.3264156383278536,0.3264156383278536,-4.658863424220065,3.465672260154618,-2.465672260154618,-22.451491069788716
India,augmented,100,10,0.05,0.8,0.8,5.0,1.0,1,42,True,,5,5,0,0.3292209457854952,0.3292209457854952,-4.65112434770214,0.32672307126249545,0.32672307126249545,-4.631437922679919,3.448530190519101,-2.4485301905191004,-22.588605241815845
India,augmented,100,10,0.05,0.8,1.0,5.0,1.0,1,42,True,,5,5,0,0.32927430562878623,0.32927430562878623,-4.650931605207915,0.326783377379434,0.326783377379434,-4.631220371520054,3.448685835276352,-2.4486858352763514,-22.59968937117419
India,augmented,100,10,0.05,0.8,1.0,5.0,1.0,3,42,True,,5,5,0,0.3295201681751404,0.3295201681751404,-4.654150475290004,0.32702853836144674,0.32702853836144674,-4.634506211981902,3.4524941600121815,-2.4524941600121815,-22.640421085116724
India,augmented,100,10,0.05,0.8,0.8,5.0,1.0,3,42,True,,5,5,0,0.3295257595582609,0.3295257595582609,-4.654170658937377,0.32703507848109475,0.32703507848109475,-4.634527550812312,3.452514544900462,-2.452514544900462,-22.64148415614516
India,augmented,150,10,0.01,0.8,0.8,10.0,0.1,3,42,True,,5,5,0,0.3300219357833195,0.3300219357833195,-4.4564580658492305,0.32737659335161917,0.32737659335161917,-4.4132720870598785,3.424602671544528,-2.4246026715445286,-24.61066796412341
India,augmented,150,10,0.01,0.8,1.0,10.0,0.1,3,42,True,,5,5,0,0.3300268448421285,0.3300268448421285,-4.45654937641716,0.3273818497362303,0.3273818497362303,-4.413381232553861,3.4246294441083265,-2.424629444108327,-24.61146428350159
India,augmented,100,10,0.01,0.8,0.8,5.0,0.1,3,42,True,,5,5,0,0.3308588504384763,0.3308588504384763,-4.458296923760871,0.3282237757744955,0.3282237757744955,-4.414365556259305,3.439476463319327,-2.439476463319327,-24.815826892525667
India,augmented,100,10,0.01,0.8,1.0,5.0,0.1,3,42,True,,5,5,0,0.3308588515256977,0.3308588515256977,-4.458297047391521,0.3282237772646116,0.3282237772646116,-4.414365704271477,3.4394764739600228,-2.4394764739600228,-24.815826743046323
