country,feature_set,n_steps,n_blocks,function,solver,alpha,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
Indonesia,augmented,1,3,hyperbolic,svd,0.001,True,,5,5,0,0.1306242020330735,0.1306242020330735,-3.979462104891451,0.09993607751742065,0.09993607751742065,-2.766769159523707,1.1746481265989268,-0.17464812659892673,-7.003813938209402
Indonesia,augmented,1,2,hyperbolic,lsqr,0.01,True,,5,5,0,0.11844790928220035,0.11844790928220035,-3.6038064730255868,0.10257865604485945,0.10257865604485945,-2.8749746051380933,0.6045301645893423,0.3954698354106577,-5.9886799794778325
Indonesia,augmented,1,2,hyperbolic,svd,0.01,True,,5,5,0,0.11831131511378216,0.11831131511378216,-3.580495448611562,0.10258055160743548,0.10258055160743548,-2.8665176761015703,0.6038746635452644,0.3961253364547356,-5.988296207200052
Indonesia,augmented,1,2,hyperbolic,cholesky,0.01,True,,5,5,0,0.11831131511378239,0.11831131511378239,-3.580495448611587,0.10258055160743551,0.10258055160743551,-2.8665176761015863,0.6038746635452658,0.39612533645473436,-5.988296207200061
Indonesia,augmented,1,2,hyperbolic,cholesky,0.1,True,,5,5,0,0.11671636644467398,0.11671636644467398,-4.1763140714666465,0.10674488626048897,0.10674488626048897,-3.7285185693279415,0.6122701168901988,0.38772988310980117,-5.1428350844054105
Indonesia,augmented,1,2,hyperbolic,svd,0.1,True,,5,5,0,0.11671636644467398,0.11671636644467398,-4.176314071466642,0.10674488626048899,0.10674488626048899,-3.7285185693279375,0.6122701168901993,0.3877298831098008,-5.142835084405413
Indonesia,augmented,1,2,hyperbolic,lsqr,0.1,True,,5,5,0,0.11673915950914271,0.11673915950914271,-4.179878683452858,0.10676047082576783,0.10676047082576783,-3.7317386216352957,0.6123394181500401,0.38766058184995994,-5.143132593406252
Indonesia,augmented,1,2,hyperbolic,cholesky,0.001,True,,5,5,0,0.12383953066404743,0.12383953066404743,-3.3453032257393316,0.10727532657688021,0.10727532657688021,-2.785140542069765,1.2206091584089482,-0.22060915840894807,-7.7741817633690316
Indonesia,augmented,1,2,hyperbolic,svd,0.001,True,,5,5,0,0.12383953066404937,0.12383953066404937,-3.345303225740068,0.10727532657688058,0.10727532657688058,-2.785140542070487,1.2206091584088643,-0.2206091584088643,-7.774181763368494
Indonesia,augmented,1,2,hyperbolic,lsqr,0.001,True,,5,5,0,0.12458781681132385,0.12458781681132385,-3.337015140056181,0.10789947950370113,0.10789947950370113,-2.7782684955532257,1.2355102712425832,-0.23551027124258309,-7.933840550313955
Indonesia,augmented,1,4,hyperbolic,lsqr,0.001,True,,5,5,0,0.13138204619685903,0.13138204619685903,-4.283467282480104,0.1081279452000842,0.1081279452000842,-3.218058967327859,1.0419299880460877,-0.041929988046087496,-8.215699939353424
Indonesia,augmented,1,4,hyperbolic,cholesky,0.001,True,,5,5,0,0.13149563252093457,0.13149563252093457,-4.299980353927803,0.10819028045272776,0.10819028045272776,-3.2271223499447146,1.042576614485183,-0.04257661448518295,-8.21820601268667
Indonesia,augmented,1,4,hyperbolic,svd,0.001,True,,5,5,0,0.13149563252094065,0.13149563252094065,-4.299980353928568,0.10819028045273016,0.10819028045273016,-3.227122349945149,1.0425766144851245,-0.04257661448512442,-8.218206012687117
Indonesia,augmented,1,5,hyperbolic,lsqr,0.001,True,,5,5,0,0.13358845690537485,0.13358845690537485,-9.184451906016445,0.11106931954385157,0.11106931954385157,-6.65930526733119,1.0643276681789093,-0.0643276681789093,-4.368197380023974
Indonesia,augmented,1,5,hyperbolic,cholesky,0.001,True,,5,5,0,0.1337498607145974,0.1337498607145974,-9.182777959107359,0.11119899849669428,0.11119899849669428,-6.657960344412769,1.0654296595899626,-0.06542965958996279,-4.394117548618528
Indonesia,augmented,1,5,hyperbolic,svd,0.001,True,,5,5,0,0.13374986071466116,0.13374986071466116,-9.182777959106163,0.11119899849674467,0.11119899849674467,-6.657960344411981,1.0654296595904023,-0.06542965959040234,-4.394117548629104
Indonesia,augmented,1,3,hyperbolic,cholesky,0.01,True,,5,5,0,0.12810834565436338,0.12810834565436338,-4.655232951731446,0.11128329726932847,0.11128329726932847,-4.1534610550412,0.970483308164226,0.029516691835773923,-5.98124440150324
Indonesia,augmented,1,3,hyperbolic,svd,0.01,True,,5,5,0,0.1281083456543634,0.1281083456543634,-4.655232951731428,0.11128329726932855,0.11128329726932855,-4.15346105504119,0.9704833081642275,0.029516691835772546,-5.981244401503264
Indonesia,augmented,1,3,hyperbolic,lsqr,0.01,True,,5,5,0,0.1282042948836855,0.1282042948836855,-4.663719679260963,0.11136514290339079,0.11136514290339079,-4.163997884622833,0.9711193937502408,0.028880606249759168,-5.988424456541458
Indonesia,augmented,1,5,hyperbolic,svd,0.0001,True,,5,5,0,0.1381510021767403,0.1381510021767403,-6.802348269749793,0.11703610979781216,0.11703610979781216,-5.04884800555441,1.3250470636303535,-0.32504706363035357,-7.56440652362536
Indonesia,augmented,1,5,hyperbolic,cholesky,0.0001,True,,5,5,0,0.13815100218420776,0.13815100218420776,-6.802348269672345,0.11703610980497467,0.11703610980497467,-5.048848005479121,1.3250470636840688,-0.3250470636840689,-7.564406525543758
Indonesia,augmented,1,5,hyperbolic,lsqr,0.0001,True,,5,5,0,0.1381510028196684,0.1381510028196684,-6.802348263118799,0.11703611050315232,0.11703611050315232,-5.0488479982628744,1.3250470685050828,-0.32504706850508275,-7.56440668871427
Indonesia,augmented,1,1,hyperbolic,svd,0.001,True,,5,5,0,0.16769093801052232,0.16769093801052232,-5.399483596747255,0.12936054663113464,0.12936054663113464,-4.375565151561934,0.7248825439160301,0.27511745608396987,-31.393689388259638
Indonesia,augmented,1,1,hyperbolic,cholesky,0.001,True,,5,5,0,0.1676909380105218,0.1676909380105218,-5.399483596747377,0.12936054663113597,0.12936054663113597,-4.375565151562031,0.7248825439160214,0.2751174560839786,-31.393689388259588
Indonesia,augmented,1,1,hyperbolic,lsqr,0.001,True,,5,5,0,0.16770869457163923,0.16770869457163923,-5.399534251823011,0.1293944206435203,0.1293944206435203,-4.375634896776485,0.7249962857671781,0.275003714232822,-31.39655127782217
Indonesia,augmented,1,4,hyperbolic,lsqr,0.0001,True,,5,5,0,0.18062560258967503,0.18062560258967503,-6.7313391209918905,0.1396166053897689,0.1396166053897689,-5.0754639781545965,1.2441283875931106,-0.24412838759311054,-15.602777391580934
Indonesia,augmented,1,4,hyperbolic,cholesky,0.0001,True,,5,5,0,0.18062560400053645,0.18062560400053645,-6.731339076628855,0.13961660657006655,0.13961660657006655,-5.075463949533249,1.244128397067331,-0.244128397067331,-15.602777945765286
Indonesia,augmented,1,4,hyperbolic,svd,0.0001,True,,5,5,0,0.18062560400080474,0.18062560400080474,-6.731339076648934,0.13961660657022923,0.13961660657022923,-5.075463949547057,1.2441283970688932,-0.24412839706889322,-15.602777945811814
Indonesia,augmented,1,1,hyperbolic,cholesky,0.0001,True,,5,5,0,0.18493767187058052,0.18493767187058052,-7.602873255242294,0.14703204920832902,0.14703204920832902,-6.41114182306586,0.8461196182569537,0.1538803817430463,-35.702414647349826
Indonesia,augmented,1,1,hyperbolic,svd,0.0001,True,,5,5,0,0.18493767187058127,0.18493767187058127,-7.602873255241678,0.14703204920832974,0.14703204920832974,-6.411141823065246,0.8461196182569575,0.15388038174304255,-35.702414647350494
Indonesia,augmented,1,1,hyperbolic,lsqr,0.0001,True,,5,5,0,0.18494825787301206,0.18494825787301206,-7.602728872007697,0.14705544074852264,0.14705544074852264,-6.410980757615962,0.846173340842622,0.15382665915737798,-35.7036442128846
Indonesia,augmented,1,4,hyperbolic,lsqr,0.0,True,,5,5,0,0.20158788051962437,0.20158788051962437,-4.221983659355336,0.1596469562567529,0.1596469562567529,-3.980895923134007,1.5860812903968193,-0.5860812903968193,-22.3509400375624
Indonesia,augmented,1,4,hyperbolic,cholesky,0.0,True,,5,5,0,0.2015879121715281,0.2015879121715281,-4.221983471691854,0.15964701668211356,0.15964701668211356,-3.9808955484423785,1.5860818244287942,-0.586081824428794,-22.350949754959096
Indonesia,augmented,1,4,hyperbolic,svd,0.0,True,,5,5,0,0.201587912171783,0.201587912171783,-4.221983471744059,0.15964701668258136,0.15964701668258136,-3.980895548533718,1.5860818244339785,-0.5860818244339786,-22.350949754935755
Indonesia,augmented,1,3,hyperbolic,svd,0.0,True,,5,5,0,0.2091666904081809,0.2091666904081809,-2.5988294092775854,0.1681755356242289,0.1681755356242289,-2.250473827418019,1.2930429505663656,-0.2930429505663656,-36.06111852935378
Indonesia,augmented,1,3,hyperbolic,cholesky,0.0,True,,5,5,0,0.20916669040847,0.20916669040847,-2.59882940927682,0.16817553562434523,0.16817553562434523,-2.250473827417278,1.2930429505661227,-0.2930429505661226,-36.06111852953148
Indonesia,augmented,1,3,hyperbolic,lsqr,0.0,True,,5,5,0,0.20919969903653915,0.20919969903653915,-2.598494465208458,0.16827592233051836,0.16827592233051836,-2.24943863014966,1.2939423152545058,-0.2939423152545056,-36.06708699555854
Indonesia,augmented,1,3,hyperbolic,cholesky,0.0001,True,,5,5,0,0.2034117729533098,0.2034117729533098,-8.889309577753037,0.16855814164967733,0.16855814164967733,-7.145683861976759,1.5391872467017254,-0.5391872467017255,-15.043210874726634
Indonesia,augmented,1,3,hyperbolic,svd,0.0001,True,,5,5,0,0.20341177295340196,0.20341177295340196,-8.88930957775618,0.1685581416497302,0.1685581416497302,-7.145683861978908,1.5391872467020513,-0.5391872467020514,-15.04321087474566
Indonesia,augmented,1,3,hyperbolic,lsqr,0.0001,True,,5,5,0,0.20341183740675217,0.20341183740675217,-8.889304927976399,0.16855821497646972,0.16855821497646972,-7.145680572741478,1.539188784265026,-0.5391887842650259,-15.043228590012154
Indonesia,augmented,1,2,hyperbolic,lsqr,0.0,True,,5,5,0,0.22548656590146843,0.22548656590146843,-4.251368781804935,0.17273506995824123,0.17273506995824123,-3.5141849479788725,1.1663035194856015,-0.16630351948560146,-48.78800530616833
Indonesia,augmented,1,2,hyperbolic,cholesky,0.0,True,,5,5,0,0.24778963755740202,0.24778963755740202,-4.01537172347262,0.17782352318751077,0.17782352318751077,-3.4747832972840547,2.020265719026107,-1.0202657190261069,-55.03615218223192
Indonesia,augmented,1,1,hyperbolic,cholesky,0.0,True,,5,5,0,0.24477147332012889,0.24477147332012889,-8.257579067527159,0.1956131036583622,0.1956131036583622,-6.971561241278541,1.0135150582449333,-0.013515058244933464,-47.28394585547754
Indonesia,augmented,1,1,hyperbolic,lsqr,0.0,True,,5,5,0,0.2447630428991343,0.2447630428991343,-8.25733501252604,0.1956550727968738,0.1956550727968738,-6.971375457622163,1.0135811525811367,-0.01358115258113668,-47.28234113628493
Indonesia,augmented,1,1,hyperbolic,svd,0.0,True,,5,5,0,0.24478519086237832,0.24478519086237832,-8.257615547904642,0.19566718586810916,0.19566718586810916,-6.971705067294676,1.0136440898144432,-0.01364408981444316,-47.2882411704163
Indonesia,augmented,1,2,hyperbolic,svd,0.0,True,,5,5,0,0.283905804462634,0.283905804462634,-3.6408046897241286,0.19894307400867306,0.19894307400867306,-3.2557487711142676,2.8430820909148533,-1.8430820909148533,-70.81707535696587
Indonesia,augmented,1,2,hyperbolic,lsqr,0.0001,True,,5,5,0,0.26480639542962925,0.26480639542962925,-8.075432663985175,0.22390752791770874,0.22390752791770874,-6.77684075336982,2.0908681757559147,-1.0908681757559147,-48.134192890603245
Indonesia,augmented,1,2,hyperbolic,cholesky,0.0001,True,,5,5,0,0.26678807311251046,0.26678807311251046,-8.054925457570361,0.2250143190651317,0.2250143190651317,-6.765380788912779,2.0983723663401577,-1.0983723663401574,-49.22053599227816
Indonesia,augmented,1,2,hyperbolic,svd,0.0001,True,,5,5,0,0.2667880731126183,0.2667880731126183,-8.054925457569023,0.22501431906528033,0.22501431906528033,-6.765380788911282,2.098372366341166,-1.0983723663411662,-49.22053599233865
Indonesia,baseline,1,4,hyperbolic,cholesky,0.01,True,,5,5,0,0.05098155983846201,0.05098155983846201,-1.701347468681106,0.04601760327064856,0.04601760327064856,-1.5431009306333658,0.30760790442741676,0.6923920955725833,-0.258673516473689
Indonesia,baseline,1,4,hyperbolic,svd,0.01,True,,5,5,0,0.05098155983846199,0.05098155983846199,-1.7013474686811016,0.04601760327064858,0.04601760327064858,-1.5431009306333645,0.307607904427418,0.692392095572582,-0.25867351647368925
Indonesia,baseline,1,4,hyperbolic,lsqr,0.01,True,,5,5,0,0.050984186657656784,0.050984186657656784,-1.7017429889354534,0.04602072684633217,0.04602072684633217,-1.5435961227858501,0.30763348204317487,0.6923665179568251,-0.25869297309892625
Indonesia,baseline,1,1,hyperbolic,svd,0.1,True,,5,5,0,0.055233992771920114,0.055233992771920114,-1.4302122432049615,0.046779760885625105,0.046779760885625105,-1.1997909566947105,0.5118454898686865,0.48815451013131356,-0.7626687745919629
Indonesia,baseline,1,1,hyperbolic,cholesky,0.1,True,,5,5,0,0.055233992771920225,0.055233992771920225,-1.4302122432049689,0.04677976088562524,0.04677976088562524,-1.1997909566947258,0.5118454898686888,0.48815451013131134,-0.7626687745919668
Indonesia,baseline,1,1,hyperbolic,lsqr,0.1,True,,5,5,0,0.05523533208825748,0.05523533208825748,-1.4302470258771056,0.04678198927714191,0.04678198927714191,-1.199759347392239,0.5118354749612446,0.4881645250387555,-0.7626923895058558
Indonesia,baseline,1,5,hyperbolic,lsqr,0.01,True,,5,5,0,0.059891317933939925,0.059891317933939925,-1.5512642196331377,0.05155262428424501,0.05155262428424501,-1.2122035779384022,0.5526578152187883,0.44734218478121174,-0.7830268573543122
Indonesia,baseline,1,5,hyperbolic,svd,0.01,True,,5,5,0,0.059891512489294675,0.059891512489294675,-1.5512640195018785,0.051552904683307824,0.051552904683307824,-1.2122033084403543,0.5526619149768763,0.4473380850231236,-0.7830435765456928
Indonesia,baseline,1,5,hyperbolic,cholesky,0.01,True,,5,5,0,0.05989151248929468,0.05989151248929468,-1.5512640195018803,0.05155290468330785,0.05155290468330785,-1.2122033084403587,0.5526619149768768,0.4473380850231233,-0.7830435765456929
Indonesia,baseline,1,5,hyperbolic,lsqr,0.001,True,,5,5,0,0.07405765975642223,0.07405765975642223,-4.175236636037011,0.059387739502536764,0.059387739502536764,-3.2414136963147095,0.6513435457888722,0.3486564542111278,-0.8006066359679707
Indonesia,baseline,1,5,hyperbolic,svd,0.001,True,,5,5,0,0.07406160889826403,0.07406160889826403,-4.1751956788021065,0.0593908626504703,0.0593908626504703,-3.2413813056057146,0.6513721460029893,0.3486278539970105,-0.8009203181753388
Indonesia,baseline,1,5,hyperbolic,cholesky,0.001,True,,5,5,0,0.07406160889826477,0.07406160889826477,-4.175195678802139,0.05939086265047107,0.05939086265047107,-3.2413813056057386,0.651372146003,0.348627853997,-0.8009203181753837
Indonesia,baseline,1,3,hyperbolic,svd,0.001,True,,5,5,0,0.07108862048107031,0.07108862048107031,-2.9634402159794084,0.059601938998978365,0.059601938998978365,-2.144248239879895,0.5444217256969941,0.45557827430300596,-1.0705952560355967
Indonesia,baseline,1,3,hyperbolic,cholesky,0.001,True,,5,5,0,0.07108862048107076,0.07108862048107076,-2.9634402159794755,0.05960193899897896,0.05960193899897896,-2.144248239879974,0.5444217256969999,0.4555782743030001,-1.0705952560356025
Indonesia,baseline,1,1,hyperbolic,svd,0.01,True,,5,5,0,0.0708127873749571,0.0708127873749571,-2.1762628830999544,0.05963613744501954,0.05963613744501954,-2.0676365149644296,0.653165204857121,0.34683479514287896,-1.7982229247796013
Indonesia,baseline,1,1,hyperbolic,cholesky,0.01,True,,5,5,0,0.07081278737495736,0.07081278737495736,-2.176262883099968,0.05963613744501965,0.05963613744501965,-2.0676365149644442,0.6531652048571239,0.346834795142876,-1.7982229247796138
Indonesia,baseline,1,1,hyperbolic,lsqr,0.01,True,,5,5,0,0.07082108788089074,0.07082108788089074,-2.1762058567310403,0.059638898590663,0.059638898590663,-2.067677209814938,0.6534266577278289,0.34657334227217096,-1.7988114063158291
Indonesia,baseline,1,3,hyperbolic,lsqr,0.001,True,,5,5,0,0.0711178332386215,0.0711178332386215,-2.9618842591148984,0.05965569765063922,0.05965569765063922,-2.143463596837942,0.5448856196387448,0.45511438036125507,-1.073041749869844
Indonesia,baseline,1,5,hyperbolic,lsqr,0.0001,True,,5,5,0,0.07495487310715596,0.07495487310715596,-4.969087114179059,0.06426651433075257,0.06426651433075257,-4.548782860050876,0.5315177131408401,0.46848228685915994,-0.6923480086517249
Indonesia,baseline,1,5,hyperbolic,cholesky,0.0001,True,,5,5,0,0.07497494507113249,0.07497494507113249,-4.9688789443567725,0.06434062855868675,0.06434062855868675,-4.548014208534384,0.5321475242379241,0.4678524757620758,-0.6937815225478497
Indonesia,baseline,1,5,hyperbolic,svd,0.0001,True,,5,5,0,0.07497494507113053,0.07497494507113053,-4.9688789443566,0.06434062855868956,0.06434062855868956,-4.5480142085341395,0.5321475242380218,0.46785247576197814,-0.6937815225477525
Indonesia,baseline,1,3,hyperbolic,svd,0.01,True,,5,5,0,0.07606434266556512,0.07606434266556512,-4.207621810936487,0.06513518578036429,0.06513518578036429,-3.030999709428979,0.621621421832051,0.378378578167949,-1.024268535697892
Indonesia,baseline,1,3,hyperbolic,cholesky,0.01,True,,5,5,0,0.07606434266556514,0.07606434266556514,-4.207621810936482,0.06513518578036441,0.06513518578036441,-3.0309997094289782,0.6216214218320525,0.3783785781679475,-1.0242685356978956
Indonesia,baseline,1,3,hyperbolic,lsqr,0.01,True,,5,5,0,0.07605994249699079,0.07605994249699079,-4.20725753952585,0.06513605321352076,0.06513605321352076,-3.031143349390444,0.6215662576499739,0.3784337423500261,-1.0240666323251237
Indonesia,baseline,1,3,hyperbolic,cholesky,0.0001,True,,5,5,0,0.07583933314368677,0.07583933314368677,-2.5175849242427417,0.06673307964032842,0.06673307964032842,-1.944461222964836,0.5077702456584839,0.49222975434151606,-1.6851072508138973
Indonesia,baseline,1,3,hyperbolic,svd,0.0001,True,,5,5,0,0.07583933314370252,0.07583933314370252,-2.517584924242919,0.0667330796403406,0.0667330796403406,-1.9444612229648914,0.507770245658947,0.4922297543410529,-1.6851072508149272
Indonesia,baseline,1,5,hyperbolic,lsqr,0.1,True,,5,5,0,0.07879563833742563,0.07879563833742563,-4.95704108392737,0.06988418719942865,0.06988418719942865,-4.447987754636591,0.4876675639130806,0.5123324360869195,-0.8460159107899525
Indonesia,baseline,1,5,hyperbolic,cholesky,0.1,True,,5,5,0,0.07879565506431013,0.07879565506431013,-4.9570421698078535,0.06988419856141292,0.06988419856141292,-4.447988793453697,0.48766729016066146,0.5123327098393387,-0.8460165348313546
Indonesia,baseline,1,5,hyperbolic,svd,0.1,True,,5,5,0,0.07879565506431013,0.07879565506431013,-4.9570421698078535,0.06988419856141294,0.06988419856141294,-4.447988793453697,0.48766729016066135,0.5123327098393388,-0.8460165348313551
Indonesia,baseline,1,2,hyperbolic,svd,0.01,True,,5,5,0,0.08571390975426471,0.08571390975426471,-4.3023365078251405,0.07014220785923878,0.07014220785923878,-3.2209977839873067,0.8476980980006772,0.15230190199932273,-1.7656602923517764
Indonesia,baseline,1,2,hyperbolic,cholesky,0.01,True,,5,5,0,0.08571390975426482,0.08571390975426482,-4.302336507825148,0.07014220785923889,0.07014220785923889,-3.2209977839873263,0.8476980980006796,0.15230190199932023,-1.7656602923517841
Indonesia,baseline,1,2,hyperbolic,lsqr,0.01,True,,5,5,0,0.08573304539257684,0.08573304539257684,-4.302311675599016,0.07015081614816529,0.07015081614816529,-3.2213319223393726,0.848211160653124,0.1517888393468761,-1.7678939201249033
Indonesia,baseline,1,2,hyperbolic,cholesky,0.001,True,,5,5,0,0.08072632428721574,0.08072632428721574,-1.995330609411262,0.07138555571650476,0.07138555571650476,-1.700231874450978,0.9106192117452633,0.08938078825473675,-2.8501146859729163
Indonesia,baseline,1,2,hyperbolic,svd,0.001,True,,5,5,0,0.08072632428721868,0.08072632428721868,-1.9953306094111487,0.07138555571650794,0.07138555571650794,-1.7002318744509761,0.9106192117453494,0.0893807882546506,-2.8501146859735176
Indonesia,baseline,1,2,hyperbolic,lsqr,0.001,True,,5,5,0,0.08079820575648029,0.08079820575648029,-2.0057347566114982,0.0714148409913026,0.0714148409913026,-1.7072391729225553,0.9115757448572008,0.08842425514279909,-2.8505180119490747
Indonesia,baseline,1,3,hyperbolic,lsqr,0.0001,True,,5,5,0,0.0873960370899322,0.0873960370899322,-4.18740267525251,0.07275518616189866,0.07275518616189866,-2.8118590030425303,0.560306762937895,0.43969323706210506,-1.8862949981642427
Indonesia,baseline,1,1,hyperbolic,svd,0.001,True,,5,5,0,0.09294654204691047,0.09294654204691047,-3.0681793295783932,0.07327976645258605,0.07327976645258605,-2.402031499640354,0.8898639419921086,0.11013605800789161,-3.8506925784902464
Indonesia,baseline,1,1,hyperbolic,cholesky,0.001,True,,5,5,0,0.09294654204691237,0.09294654204691237,-3.068179329578572,0.07327976645258738,0.07327976645258738,-2.4020314996404646,0.8898639419921276,0.11013605800787252,-3.850692578490345
Indonesia,baseline,1,1,hyperbolic,lsqr,0.001,True,,5,5,0,0.09302435675033652,0.09302435675033652,-3.0768665867510245,0.07335668922698886,0.07335668922698886,-2.4102119844401844,0.8904627444386968,0.10953725556130323,-3.852339352238123
Indonesia,baseline,1,4,hyperbolic,cholesky,0.1,True,,5,5,0,0.08142536047195784,0.08142536047195784,-4.563299352725982,0.0750796780533114,0.0750796780533114,-4.246453751055895,0.5025876585418443,0.4974123414581558,-1.1518858657350861
Indonesia,baseline,1,4,hyperbolic,svd,0.1,True,,5,5,0,0.08142536047195784,0.08142536047195784,-4.563299352725982,0.0750796780533114,0.0750796780533114,-4.246453751055895,0.5025876585418436,0.4974123414581563,-1.1518858657350863
Indonesia,baseline,1,4,hyperbolic,lsqr,0.1,True,,5,5,0,0.0814257118876628,0.0814257118876628,-4.563296328577114,0.07507988653411259,0.07507988653411259,-4.246454805724716,0.5025880168518582,0.4974119831481419,-1.1519024330701646
Indonesia,baseline,1,3,hyperbolic,svd,0.1,True,,5,5,0,0.08992280008305706,0.08992280008305706,-4.600250354182082,0.07700771757011451,0.07700771757011451,-3.389078486629283,0.6566562739975487,0.34334372600245133,-1.801709024915801
Indonesia,baseline,1,3,hyperbolic,cholesky,0.1,True,,5,5,0,0.08992280008305704,0.08992280008305704,-4.60025035418208,0.07700771757011453,0.07700771757011453,-3.3890784866292862,0.6566562739975488,0.34334372600245117,-1.8017090249157999
Indonesia,baseline,1,3,hyperbolic,lsqr,0.1,True,,5,5,0,0.08992265054765458,0.08992265054765458,-4.600269327230461,0.07700883013947368,0.07700883013947368,-3.389183966053836,0.656650652658557,0.34334934734144296,-1.8016947403905352
Indonesia,baseline,1,4,hyperbolic,lsqr,0.001,True,,5,5,0,0.09750847750804388,0.09750847750804388,-5.62940967706374,0.07841411570321247,0.07841411570321247,-4.599068464483676,0.9524862595600414,0.047513740439958506,-2.395917241852011
Indonesia,baseline,1,4,hyperbolic,cholesky,0.001,True,,5,5,0,0.09752026205755236,0.09752026205755236,-5.6332477328153026,0.0784299812440252,0.0784299812440252,-4.601392412123282,0.9522075712737891,0.0477924287262109,-2.3948447988707073
Indonesia,baseline,1,4,hyperbolic,svd,0.001,True,,5,5,0,0.09752026205755661,0.09752026205755661,-5.633247732815969,0.07842998124402721,0.07842998124402721,-4.60139241212359,0.9522075712738027,0.047792428726197225,-2.394844798870813
Indonesia,baseline,1,3,hyperbolic,lsqr,0.0,True,,5,5,0,0.11796953834045051,0.11796953834045051,-3.30677136189088,0.08906012252679542,0.08906012252679542,-2.1923634237885308,0.5834850612457907,0.4165149387542092,-6.36656030777606
Indonesia,baseline,1,1,hyperbolic,svd,0.0001,True,,5,5,0,0.13876215827161942,0.13876215827161942,-3.6873511145320057,0.09588423288420136,0.09588423288420136,-2.4888387963154104,1.0475204847229935,-0.047520484722993486,-14.269559547304066
Indonesia,baseline,1,1,hyperbolic,cholesky,0.0001,True,,5,5,0,0.13876215827162586,0.13876215827162586,-3.6873511145324747,0.0958842328842052,0.0958842328842052,-2.4888387963158918,1.047520484723018,-0.04752048472301791,-14.26955954730509
Indonesia,baseline,1,5,hyperbolic,lsqr,0.0,True,,5,5,0,0.1209459674466978,0.1209459674466978,-5.66500951718194,0.09590186475971044,0.09590186475971044,-5.059675283846694,0.7852352038889823,0.21476479611101768,-6.707114117634251
Indonesia,baseline,1,1,hyperbolic,lsqr,0.0001,True,,5,5,0,0.13890086440082555,0.13890086440082555,-3.71933251747125,0.09595874278055669,0.09595874278055669,-2.5056514592412187,1.0484271297262087,-0.04842712972620857,-14.235738747391256
Indonesia,baseline,1,4,hyperbolic,lsqr,0.0001,True,,5,5,0,0.11649467035740242,0.11649467035740242,-5.6696011508496404,0.09620610618439543,0.09620610618439543,-4.647145556866076,1.4290682608514529,-0.4290682608514529,-6.285829749723213
Indonesia,baseline,1,4,hyperbolic,svd,0.0001,True,,5,5,0,0.11778123401465779,0.11778123401465779,-5.654719088307809,0.0976342239675648,0.0976342239675648,-4.631474848195649,1.4412245144027929,-0.44122451440279276,-6.61117015572069
Indonesia,baseline,1,4,hyperbolic,cholesky,0.0001,True,,5,5,0,0.11778123401466907,0.11778123401466907,-5.654719088307727,0.09763422396757904,0.09763422396757904,-4.63147484819558,1.4412245144029294,-0.44122451440292937,-6.6111701557236415
Indonesia,baseline,1,2,hyperbolic,cholesky,0.1,True,,5,5,0,0.11393403937894486,0.11393403937894486,-6.382122771680242,0.10194029755770787,0.10194029755770787,-5.37761337992113,0.8090149827774742,0.1909850172225259,-3.452764770081066
Indonesia,baseline,1,2,hyperbolic,svd,0.1,True,,5,5,0,0.11393403937894486,0.11393403937894486,-6.382122771680243,0.10194029755770787,0.10194029755770787,-5.377613379921133,0.8090149827774745,0.19098501722252545,-3.4527647700810653
Indonesia,baseline,1,2,hyperbolic,lsqr,0.1,True,,5,5,0,0.11393666563504774,0.11393666563504774,-6.382296266710513,0.10194345286617523,0.10194345286617523,-5.377884840952483,0.8091102787428003,0.19088972125719952,-3.4528959074869476
Indonesia,baseline,1,5,hyperbolic,cholesky,0.0,True,,5,5,0,0.14111921528781904,0.14111921528781904,-8.561631891323566,0.10717464707718005,0.10717464707718005,-6.697659869183584,0.8712562293591741,0.12874377064082596,-7.451432561731001
Indonesia,baseline,1,5,hyperbolic,svd,0.0,True,,5,5,0,0.1411192956239814,0.1411192956239814,-8.561643434730895,0.10717469042661218,0.10717469042661218,-6.6976660960446,0.8712566258990876,0.12874337410091247,-7.451436134577908
Indonesia,baseline,1,2,hyperbolic,lsqr,0.0,True,,5,5,0,0.14522592038905185,0.14522592038905185,-7.811033281828929,0.10745705222553514,0.10745705222553514,-4.875923378918223,1.1087721045561632,-0.10877210455616311,-6.609903051942448
Indonesia,baseline,1,2,hyperbolic,svd,0.0001,True,,5,5,0,0.1366712848672258,0.1366712848672258,-9.776993290784693,0.11558507325877765,0.11558507325877765,-7.351806098850451,0.8215466390326955,0.1784533609673044,-4.264987781502523
Indonesia,baseline,1,2,hyperbolic,cholesky,0.0001,True,,5,5,0,0.13667128486723532,0.13667128486723532,-9.776993290785908,0.11558507325878546,0.11558507325878546,-7.351806098851183,0.8215466390328207,0.17845336096717931,-4.264987781503087
Indonesia,baseline,1,2,hyperbolic,lsqr,0.0001,True,,5,5,0,0.13835441864138281,0.13835441864138281,-10.076534152737654,0.11702386571724625,0.11702386571724625,-7.550866041668951,0.8293997700018595,0.17060022999814034,-4.349649230419553
