country,feature_set,p,d,q,trend,seasonal_order,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
Canada,baseline,2,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.2305813798373965,0.2305813798373965,-1.916272364025333,0.1983892728233108,0.1983892728233108,-1.534819640783531,9.089368764603314,-8.089368764603314,-5.320626494200409
Canada,baseline,1,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.22817026191388315,0.22817026191388315,-2.6395204362424343,0.20016577348377368,0.20016577348377368,-2.4769063386280816,9.598231070171312,-8.598231070171312,-10.44017141618139
Canada,baseline,2,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.22793424235903434,0.22793424235903434,-2.1736868936838873,0.20302434374887746,0.20302434374887746,-1.9895636771313256,11.226748645779914,-10.226748645779914,-7.261144507862395
Canada,baseline,3,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.23713160067315298,0.23713160067315298,-2.072836162562262,0.2109969559979048,0.2109969559979048,-1.6648680882785605,5.1484775371866345,-4.1484775371866345,-6.665032604263558
Canada,baseline,2,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.25828597519272517,0.25828597519272517,-2.173512576413862,0.21625304009072482,0.21625304009072482,-1.9159937230748139,9.067977202866535,-8.067977202866535,-6.628608802244881
Canada,baseline,3,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.24432740572702744,0.24432740572702744,-0.9982956505918471,0.21631394963083977,0.21631394963083977,-0.8970705293458202,7.440097052972891,-6.440097052972891,-16.495539575826474
Canada,baseline,2,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.2573681980825508,0.2573681980825508,-2.0288055547990393,0.21823514106578618,0.21823514106578618,-1.9634426830463387,9.507228338101982,-8.507228338101982,-6.497165198537172
Canada,baseline,2,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.2884531036700875,0.2884531036700875,-6.220564596389635,0.2258711828308327,0.2258711828308327,-4.61628141942186,10.226470524367503,-9.226470524367503,-7.841776944747555
Canada,baseline,2,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.2798054127422967,0.2798054127422967,-2.9814342458876206,0.23279539676389827,0.23279539676389827,-2.502372998336851,11.35169260250105,-10.35169260250105,-19.80612353970588
Canada,baseline,0,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.2927672052092124,0.2927672052092124,-3.6444495464612103,0.2381702424236572,0.2381702424236572,-2.11838142056922,7.2634946325113265,-6.2634946325113265,-57.20785677957095
Canada,baseline,0,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.2879274170369551,0.2879274170369551,-3.8085942425972616,0.24026200675765425,0.24026200675765425,-2.471459050850938,8.728201424911287,-7.728201424911286,-32.40701066063963
Canada,baseline,2,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.30230872478431303,0.30230872478431303,-3.6742564299196068,0.25282924554778086,0.25282924554778086,-2.7723867756163196,17.785431229705523,-16.785431229705523,-19.7793463716292
Canada,baseline,2,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.3625500226047206,0.3625500226047206,-7.449222091747508,0.27993529506608794,0.27993529506608794,-5.027416951226883,9.429542720429474,-8.429542720429474,-12.133525576595307
Canada,baseline,1,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.4318323393023175,0.4318323393023175,-13.98097265080575,0.29651502422775955,0.29651502422775955,-8.176014118032572,6.63962691473958,-5.639626914739582,-25.84775728667388
Canada,baseline,2,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.5197401531849114,0.5197401531849114,-12.700997281781962,0.33647127206372895,0.33647127206372895,-6.817221290055438,4.060201822339702,-3.0602018223397023,-27.58519084970838
Canada,baseline,2,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.534276886010445,0.534276886010445,-11.498205755430936,0.39342786023028015,0.39342786023028015,-7.3307793653743545,21.614828950023593,-20.614828950023593,-36.83093000859054
Canada,baseline,0,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.7122313321251255,0.7122313321251255,-5.794814009515707,0.45622621763456533,0.45622621763456533,-3.657762115700158,2.659387544201189,-1.6593875442011892,-88.29362171520052
Canada,baseline,0,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,1.5061131685758027,1.5061131685758027,-61.735045307318444,0.8500922208040234,0.8500922208040234,-31.67914238351089,14.192320938662021,-13.192320938662021,-462.5105707296032
Canada,baseline,1,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,75.33925848048384,75.33925848048384,231.06865862751584,38.21955779299613,38.21955779299613,116.41742111213132,80.2932076831989,-79.2932076831989,-1388486.3829772607
Canada,baseline,2,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,227.42177827717578,227.42177827717578,702.575658398703,113.7920255644068,113.7920255644068,350.72782877824045,229.02167766957268,-228.02167766957268,-12675968.728921708
Canada,baseline,0,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,367.24523491661483,367.24523491661483,1136.1159903292248,183.69873256506907,183.69873256506907,567.4444875167794,1684.4001330345477,-1683.4001330345477,-33085196.275372963
China,augmented,2,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.0351626307468258,0.0351626307468258,0.02166164595916068,0.02917233794004152,0.02917233794004152,0.015367043401328467,0.1595107515877605,0.8404892484122396,-18.1834900801011
China,augmented,3,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.0421108769084494,0.0421108769084494,-0.025507076281170927,0.03426587385708325,0.03426587385708325,-0.025861505721381444,0.5940606762868746,0.40593932371312536,-20.55952573231007
China,augmented,3,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.04395882361197132,0.04395882361197132,-0.08065733901550617,0.03519109708964054,0.03519109708964054,-0.05906851667987974,0.4503049632801047,0.5496950367198952,-12.469280003307762
China,augmented,3,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.04132422267477451,0.04132422267477451,-0.07022523727627604,0.03777779897795308,0.03777779897795308,-0.0586713377288547,0.6204048563800046,0.37959514361999536,-6.030509920687956
China,augmented,2,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.045643276143989296,0.045643276143989296,-0.009901561375995755,0.040276905634497304,0.040276905634497304,-0.007503474697388851,0.3370985478173095,0.6629014521826905,-19.263650950926728
China,augmented,1,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.059016211780819575,0.059016211780819575,-0.019471901800838687,0.04124557902663529,0.04124557902663529,-0.029934645988603247,0.24065239550049533,0.7593476044995048,-73.0411590840138
China,augmented,0,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.054646060902464134,0.054646060902464134,0.021574111284742625,0.04330503556494701,0.04330503556494701,0.0066015990424188485,0.33127128082071305,0.6687287191792869,-74.74217313925824
China,augmented,1,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.06308284389558576,0.06308284389558576,-0.010465106103757182,0.04338861856191865,0.04338861856191865,-0.011651749756838081,0.2740655999865367,0.7259344000134634,-105.59938052996858
China,augmented,1,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.057559388591998495,0.057559388591998495,-0.046913567826117344,0.043493494939072924,0.043493494939072924,-0.04728614475347036,0.7194800064753204,0.28051999352467955,-50.258558044512036
China,augmented,2,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.05415653014516382,0.05415653014516382,-0.024824749727441375,0.04465169291645742,0.04465169291645742,-0.012101763041673253,0.45220072490768687,0.5477992750923131,-47.16545958141914
China,augmented,2,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.0585669257009646,0.0585669257009646,-0.10107172504289215,0.04528816115468221,0.04528816115468221,-0.07799016506925753,0.2848014100406177,0.7151985899593823,-20.622365469255765
China,augmented,1,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.060115616690603724,0.060115616690603724,-0.007526226362285194,0.04554300421237188,0.04554300421237188,-0.01311371882357148,0.4310307036244021,0.5689692963755979,-84.10171020601307
China,augmented,0,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.06181727049526793,0.06181727049526793,0.006218840588484331,0.046862264601458814,0.046862264601458814,-0.006544387249481709,0.5004808768306426,0.49951912316935737,-87.93086870675911
China,augmented,3,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.058617046528807434,0.058617046528807434,-0.03292983782511348,0.04727443279777115,0.04727443279777115,-0.028125111172054386,0.387146382661382,0.612853617338618,-62.93347042356667
China,augmented,3,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.06391712024166638,0.06391712024166638,-0.030651707050612608,0.04730665909226288,0.04730665909226288,-0.03402624051947681,0.667466385488196,0.33253361451180385,-77.73820206760763
China,augmented,2,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.06009983885386316,0.06009983885386316,-0.007945492646514275,0.047716320156363255,0.047716320156363255,-0.014912751701660776,0.6135956969028851,0.386404303097115,-91.16362935588784
China,augmented,1,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.06823828664847639,0.06823828664847639,0.023711485278812495,0.047807145090357925,0.047807145090357925,0.0008328397119130692,0.5912459345793205,0.4087540654206796,-143.03751888882718
China,augmented,0,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.05966761790101475,0.05966761790101475,-0.017229649086342537,0.04782903488426647,0.04782903488426647,-0.01117884059706703,0.29675296859658395,0.703247031403416,-67.63649667759371
China,augmented,1,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.06318155257392202,0.06318155257392202,-0.01113080342534003,0.047859094060716235,0.047859094060716235,-0.019699602436017715,0.6536009048335611,0.34639909516643874,-93.7722299924406
China,augmented,0,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.0633776277626822,0.0633776277626822,-0.0038694405852726654,0.047878426175512065,0.047878426175512065,-0.012915481064046197,0.6023863126629678,0.3976136873370322,-99.93155658460263
China,augmented,1,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.0641756050197882,0.0641756050197882,-0.011306197240533455,0.049198522885765525,0.049198522885765525,-0.012690528470657065,0.27094424387628824,0.7290557561237117,-79.31993105500736
China,augmented,2,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.06233456267162896,0.06233456267162896,-0.011048016757958723,0.049780208834161885,0.049780208834161885,-0.021348502276397563,0.4314628479551993,0.5685371520448008,-86.83497178308767
China,augmented,3,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.06208259906958171,0.06208259906958171,-0.03071927151040228,0.05066435043816501,0.05066435043816501,-0.03567425781174123,0.6243134685136151,0.37568653148638487,-67.63585617183597
China,augmented,0,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.0648042123598497,0.0648042123598497,-0.005824704214852694,0.050833912829351825,0.050833912829351825,0.0050360575005324645,0.2504750906435126,0.7495249093564874,-88.9006126309937
China,augmented,0,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.06690695386709297,0.06690695386709297,0.007851949411333648,0.05179484224364891,0.05179484224364891,-0.0002643012234639919,0.6750980524535152,0.3249019475464849,-104.12045141080878
China,augmented,1,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.066304236550173,0.066304236550173,0.015674221496915264,0.052485688736284494,0.052485688736284494,0.005913523666618825,0.4940567017330717,0.5059432982669282,-110.04762965536085
China,augmented,1,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.08046971687929191,0.08046971687929191,0.0007875043167804296,0.05400352330331274,0.05400352330331274,-0.01493468873066336,0.23191830828107113,0.7680816917189288,-183.23799392457335
China,augmented,3,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.06923124055210003,0.06923124055210003,-0.011991477192473931,0.05408561594155832,0.05408561594155832,-0.005157053499367325,0.20261811727809675,0.7973818827219031,-109.68855065072253
China,augmented,2,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.07033469119252649,0.07033469119252649,-0.012685806067256245,0.055016755119867235,0.055016755119867235,-0.008799592697703851,0.3035558982250137,0.6964441017749862,-108.56205382718431
China,augmented,0,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.06896741444247083,0.06896741444247083,0.00696489819667695,0.05662938046160099,0.05662938046160099,0.0038699984140111664,0.4063654077092937,0.5936345922907063,-98.04586930190729
China,augmented,2,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.08231173877097583,0.08231173877097583,-0.0014777507616448916,0.05663583791908178,0.05663583791908178,-0.029916610414209132,0.4175456283943295,0.5824543716056705,-173.5979787829702
China,augmented,0,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.07635269195247885,0.07635269195247885,-0.04162470392386859,0.05676327750353004,0.05676327750353004,-0.062072170812063364,0.9678398369879186,0.032160163012081314,-130.83713936370893
China,augmented,0,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.08575910411051654,0.08575910411051654,0.02649437046601778,0.06005455067689839,0.06005455067689839,-0.0026346092115510865,0.5495387432143766,0.4504612567856235,-223.75093481775383
China,augmented,3,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.08445577286205078,0.08445577286205078,0.016445794996593245,0.06007394030792044,0.06007394030792044,-0.00520060258420918,0.6656079019263218,0.3343920980736782,-179.29962840518172
China,augmented,0,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.08099116837729384,0.08099116837729384,-0.06868785452186303,0.060087271982709266,0.060087271982709266,-0.07034811045381387,1.5250850647417866,-0.5250850647417866,-108.89005241132006
China,augmented,3,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.08182741984718309,0.08182741984718309,0.017471543870518712,0.06023774824883969,0.06023774824883969,-0.008438752974392227,0.7130421753867776,0.28695782461322233,-195.85936169401037
China,augmented,0,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.07899848257895956,0.07899848257895956,-0.001419481635073616,0.06077978393451522,0.06077978393451522,-0.01506519844062817,0.9951502717122113,0.00484972828778889,-162.20034240987104
China,augmented,3,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.08037113142504525,0.08037113142504525,0.03205073260334094,0.061693280656346904,0.061693280656346904,0.013718526065623215,0.3607195058334926,0.6392804941665075,-178.16174013647534
China,augmented,0,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.09436901516350535,0.09436901516350535,0.04646970719290542,0.06169539765052921,0.06169539765052921,0.012974140043156923,0.48624319825770784,0.5137568017422922,-316.917660822667
China,augmented,2,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.08978613860098568,0.08978613860098568,0.030015329404366,0.061813394976592786,0.061813394976592786,0.0019097834113369183,0.4369467026372395,0.5630532973627604,-190.07255881128805
China,augmented,3,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.08051336922963101,0.08051336922963101,0.02479978863172534,0.062003025184134454,0.062003025184134454,0.0022419530474578897,0.4495858907971261,0.5504141092028739,-179.1217065403872
China,augmented,2,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.0846442008076465,0.0846442008076465,-0.12695868597034918,0.06217598159373146,0.06217598159373146,-0.10981638698881868,1.96306133412048,-0.9630613341204798,-127.70450108882487
China,augmented,2,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.07843212078461496,0.07843212078461496,-0.021977426985073923,0.06276895790201882,0.06276895790201882,-0.028099844112862093,0.9050970800712872,0.09490291992871269,-128.8353684278446
China,augmented,3,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.08634164049411536,0.08634164049411536,0.013695305466245089,0.06287837215916811,0.06287837215916811,-0.01435670712845304,0.8532526223934266,0.14674737760657341,-202.74333936451632
China,augmented,1,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.08147662214170708,0.08147662214170708,-0.008919387468733086,0.0632659318052497,0.0632659318052497,-0.01899580604723755,0.7341851166379184,0.2658148833620816,-138.9637410558583
China,augmented,3,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.09058555863001394,0.09058555863001394,-0.006617631264675383,0.06365875363268456,0.06365875363268456,-0.04076555782174054,1.024938664729694,-0.024938664729693905,-195.3136051018434
China,augmented,0,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.09662557876433528,0.09662557876433528,0.0161969292191249,0.06541946100529586,0.06541946100529586,-0.024810382803258813,0.7647428591369938,0.23525714086300606,-278.4233374394032
China,augmented,1,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.09793904093114073,0.09793904093114073,0.03500340560664528,0.06590232303518472,0.06590232303518472,-0.008494863796534524,0.5278013305177552,0.47219866948224476,-306.48103933646314
China,augmented,1,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.09433403217692903,0.09433403217692903,0.038865414723107186,0.06808978843064854,0.06808978843064854,0.017381858323229617,0.6169874270528112,0.3830125729471888,-250.39285364566868
China,augmented,3,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.0953813412191968,0.0953813412191968,-0.06209201891545826,0.06809649269115475,0.06809649269115475,-0.06357441586616272,0.2910685454643874,0.7089314545356126,-226.58978109984832
China,augmented,1,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.09836511326283458,0.09836511326283458,0.0004386514236095262,0.06963342271227761,0.06963342271227761,-0.01452140366093827,0.7183760492635617,0.2816239507364383,-200.6453828166379
China,augmented,1,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.10001472558854936,0.10001472558854936,-0.027395311177045256,0.06984984006348263,0.06984984006348263,-0.032958319257052796,0.5221185357627511,0.4778814642372488,-146.17084162633319
China,augmented,3,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.08690097151229478,0.08690097151229478,-0.06801732641833474,0.07128538492944636,0.07128538492944636,-0.06280078156914297,0.45757159218996213,0.5424284078100379,-91.92576707273017
China,augmented,1,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.10111795562146289,0.10111795562146289,0.07380116016755793,0.0714128461056841,0.0714128461056841,0.024695630188036166,0.5000033419528839,0.4999966580471161,-321.4124702795116
China,augmented,2,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.09543005831658738,0.09543005831658738,-0.07084864377242603,0.0720379021174202,0.0720379021174202,-0.09096273763955282,1.185797305209034,-0.18579730520903404,-142.02755299532132
China,augmented,2,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.10444230056014461,0.10444230056014461,-0.22213616446069503,0.07304548402912565,0.07304548402912565,-0.13858678186852164,0.4007900587388454,0.5992099412611547,-98.51333512500273
China,augmented,0,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.12284598503653074,0.12284598503653074,-0.049949619836476236,0.079258990882806,0.079258990882806,-0.07443727716458301,1.3864869788441436,-0.3864869788441437,-327.3237588791902
China,augmented,0,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.12041241990414528,0.12041241990414528,0.053250398299373544,0.0825157726894298,0.0825157726894298,0.008379524137377326,0.677620327235563,0.3223796727644371,-435.9006651983944
China,augmented,2,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.13277888165305413,0.13277888165305413,-0.15254866165652267,0.08742668542357332,0.08742668542357332,-0.10564799567956062,0.5444586647654354,0.45554133523456475,-91.24593633599407
China,augmented,3,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.11107739796382679,0.11107739796382679,-0.07936585788267075,0.09108006285175754,0.09108006285175754,-0.089020929753719,0.6460666243820747,0.35393337561792526,-110.90550739787986
China,augmented,2,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.14137801070342274,0.14137801070342274,-0.18242899084529912,0.0919286244759904,0.0919286244759904,-0.1134469132860901,0.706043479027233,0.293956520972767,-66.01403869660436
China,augmented,1,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.19417316912862478,0.19417316912862478,-0.1783991045581254,0.11645986522407843,0.11645986522407843,-0.1448960917943669,1.5268633618470833,-0.5268633618470833,-359.16688136301684
China,augmented,0,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,12.092684019622414,12.092684019622414,-22.30996460212753,6.067185417642515,6.067185417642515,-11.164565173486306,12.696522690004421,-11.696522690004421,-61152.613595775605
China,augmented,2,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,15.086653445363627,15.086653445363627,-28.10199653336803,7.561967346278071,7.561967346278071,-14.085351088920438,13.37559328417123,-12.375593284171233,-95583.58533281482
China,baseline,2,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.03933149885564972,0.03933149885564972,-0.06403645431390197,0.03059366863376998,0.03059366863376998,-0.06932731319038506,0.5641210183900024,0.4358789816099975,-11.468692890543705
China,baseline,0,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.04353604542369246,0.04353604542369246,-0.009525537930755789,0.032290798488168675,0.032290798488168675,-0.012636790689821108,0.24987589846772784,0.7501241015322722,-51.56435344981669
China,baseline,1,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.043683975421594516,0.043683975421594516,-0.018421720309787625,0.032476833401840106,0.032476833401840106,-0.02087129088844991,0.34235792834157486,0.6576420716584251,-47.63974982932204
China,baseline,1,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.04523834784336632,0.04523834784336632,-0.023138402071565322,0.0331487862018775,0.0331487862018775,-0.025483538940777928,0.401880115775972,0.5981198842240281,-50.265988875389205
China,baseline,0,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.04575555184852464,0.04575555184852464,-0.011482844784255774,0.033546003720259746,0.033546003720259746,-0.014013941319235095,0.42451918751612744,0.5754808124838725,-57.16287668979935
China,baseline,0,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.045984808311575025,0.045984808311575025,-0.02346364451618276,0.03481634570101592,0.03481634570101592,-0.026160693006490997,0.4062046619870799,0.5937953380129202,-50.03740847133729
China,baseline,0,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.046443768496963404,0.046443768496963404,-0.017582682056186273,0.036024289059429414,0.036024289059429414,-0.014141094329199572,0.4654435692146396,0.5345564307853603,-54.76639258831993
China,baseline,0,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.05026692935991454,0.05026692935991454,-0.005601479951207499,0.03647214315085752,0.03647214315085752,-0.012759349214236526,0.30112186925082285,0.6988781307491772,-64.5917350306215
China,baseline,0,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.04590872497468722,0.04590872497468722,-0.01733464135881242,0.036489971567235255,0.036489971567235255,-0.021482193881951904,0.4252102955451761,0.5747897044548239,-61.853907170447044
China,baseline,1,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.054696402064728845,0.054696402064728845,0.0029707971454180026,0.03658270409914949,0.03658270409914949,-0.004601193742210702,0.14723076262666682,0.8527692373733332,-87.68087943169346
China,baseline,0,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.05010681297675568,0.05010681297675568,-0.003763087590679426,0.036927012794295264,0.036927012794295264,-0.013033413842020003,0.36918224690700424,0.6308177530929957,-77.61381000685546
China,baseline,1,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.04749832046745784,0.04749832046745784,0.0019351063922172008,0.0381654834270827,0.0381654834270827,-0.00767302649458812,0.29409737737666114,0.7059026226233389,-53.12631156698974
China,baseline,2,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.05010712464152667,0.05010712464152667,-0.003944962762730197,0.038286478029864124,0.038286478029864124,-0.008847578492140056,0.5280000243500532,0.4719999756499468,-57.57686962010653
China,baseline,1,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.051481240529719606,0.051481240529719606,-0.040058150004893225,0.039087542056247246,0.039087542056247246,-0.04484921642145155,0.2783294510782747,0.7216705489217252,-67.00327782569369
China,baseline,2,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.05413286736383862,0.05413286736383862,-0.03477760661387822,0.03985967396297676,0.03985967396297676,-0.018216989490533297,0.2263630238401843,0.7736369761598156,-61.59396538602374
China,baseline,1,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.05552076102278898,0.05552076102278898,-0.019011267333140004,0.039942233954637654,0.039942233954637654,-0.017456461438199077,0.4294972599312616,0.5705027400687384,-78.1122428772424
China,baseline,2,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.05496104845369297,0.05496104845369297,0.0022351851992595596,0.03997670131369304,0.03997670131369304,0.001711904329798114,0.27815212476431994,0.7218478752356801,-88.64728164211908
China,baseline,2,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.060264100563197406,0.060264100563197406,0.001699178580891425,0.04010412113278068,0.04010412113278068,-0.026250799165136156,0.44420688136707465,0.5557931186329255,-101.18075937619535
China,baseline,2,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.050778360632547245,0.050778360632547245,-0.03674491501347289,0.04064389444125753,0.04064389444125753,-0.02042522359860261,0.22269815111609903,0.7773018488839009,-56.06744733523184
China,baseline,2,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.051243849965104483,0.051243849965104483,-0.022120469765900663,0.040683100835312555,0.040683100835312555,-0.019111155255904205,0.3856418767177708,0.6143581232822293,-57.85132258628589
China,baseline,3,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.05391631146304517,0.05391631146304517,-0.004586169303220677,0.041046583233228726,0.041046583233228726,-0.008622097348441193,0.3362431043087516,0.6637568956912483,-75.32963040438027
China,baseline,3,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.05142201396288941,0.05142201396288941,-0.03831160148744091,0.041398644821413276,0.041398644821413276,-0.03834906247088974,0.8788861068193734,0.12111389318062664,-54.02273570659984
China,baseline,3,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.05293408389878289,0.05293408389878289,0.010746724607951563,0.0418169837682648,0.0418169837682648,0.014519371136786325,0.22261388477251215,0.7773861152274879,-77.0334346306615
China,baseline,3,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.05393906272014818,0.05393906272014818,-0.011543471366064716,0.042211476650515375,0.042211476650515375,-0.013627305465179096,0.4550593498776679,0.5449406501223322,-71.39741327945602
China,baseline,1,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.05669504641784916,0.05669504641784916,-0.014073197856399367,0.04256638770432909,0.04256638770432909,-0.019889679715502994,0.5772766794608768,0.4227233205391233,-76.35958145207938
China,baseline,2,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.05316834080088858,0.05316834080088858,-0.018913294637636923,0.04305425967996608,0.04305425967996608,-0.033357946682345256,0.5293623272361252,0.4706376727638748,-67.79530886856716
China,baseline,0,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.05704184641161915,0.05704184641161915,-0.03648777552580884,0.04332005465951075,0.04332005465951075,-0.046284658436559996,1.031704583873345,-0.03170458387334503,-57.45062361461653
China,baseline,1,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.06597643631026842,0.06597643631026842,0.01624002282507816,0.043494099397943194,0.043494099397943194,-0.0042720648135027295,0.7426608372552713,0.2573391627447286,-138.25305462723358
China,baseline,2,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.05979481921582349,0.05979481921582349,-0.028067008531531813,0.04363535146026411,0.04363535146026411,-0.02232129821352734,0.3978520861934027,0.6021479138065973,-90.78972319566387
China,baseline,0,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.0577217740900546,0.0577217740900546,-0.02190049866438276,0.04432613494269412,0.04432613494269412,-0.028496359573604357,0.2867070579170444,0.7132929420829557,-92.10036196609101
